1|2|3|4|5|6|7|||||'1605/12'|||15|16|17|18||||||||||||||32|33|34|35|36|37
60|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Богумиловская улица'|15|||'14_000060'|'орг-ия с гос. участием'||'монолит'|'другое'|1979|'кирпичные'|5|0|5|88|4360.1|4360.1|4360.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|0|1|0|1|0
61|'Петродворцовый'|'Муниципальное образование г.Ломоносов'|'Богумиловская улица'|17|||'14_000061'|'орг-ия с гос. участием'||'монолит'|'другое'|1978|'кирпичные'|5|0|4|58|2764.2|2764.2|2652|112.2|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
62|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бородачева улица'|8|||'14_000062'|'орг-ия с гос. участием'||'монолит'|'индивидуальный'|1980|'кирпичные'|7|0|1|20|1693|1693|1693||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|0|0|0|0
63|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Бородачева улица'|10|||'14_000063'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1977|'кирпичные'|4|0|5|68|3187|3187|3187||'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
64|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|3|2||'14_000064'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1984|'кирпичные'|14|0|1|56|3872|3872|2937|935|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|0|0|1|0
65|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|3|3||'14_000065'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1984|'кирпичные'|14|0|1|56|3585|3585|2922|663|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|0|0|0|0
66|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|3|4||'14_000066'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1984|'кирпичные'|14|0|1|46|3411.2|3411.2|2917|494.2|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|1|0|0|0
67|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|3|5||'14_000067'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1984|'кирпичные'|14|0|1|56|2924|2924|2924||'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|2|0|0|0|0|0
68|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|5|1||'14_000068'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1980|'кирпичные'|5|0|3|58|2873|2873|2873||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
69|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|5|2||'14_000069'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1980|'кирпичные'|5|0|2|38|1849|1849|1849||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
70|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|6|1||'14_000070'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1982|'кирпичные'|7|0|3|74|3610|3610|3610||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|0|1|0|1|0
71|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|6|2||'14_000071'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1982|'кирпичные'|9|0|2|70|3356|3356|3356||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|1|0
72|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|7|1||'14_000072'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1980|'кирпичные'|7|0|2|56|2943|2943|2943||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|1|0
73|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|7|2||'14_000073'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1980|'кирпичные'|9|0|2|70|3310|3310|3310||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|1|0
74|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|9|1||'14_000074'|'орг-ия с гос. участием'||'монолит'|'1-528КП-82'|1979|'кирпичные'|5|0|2|40|2159|2159|2159||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|1|0
75|'Петродворцовый'|'Муниципальное образование г. Петергоф'|'Ботаническая улица'|10|1||'14_000075'|'орг-ия с гос. участием'||'монолит'|131|1981|'кирпичные'|7|0|3|74|3667.1|3667.1|3616|51.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|0|1|0|0|0
