||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'|||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'|||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52
256|'18_160'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||122,47|366,9|125,92|'Д'|105,37|'Д'|144,77|'Д'|138,06|'Д'|99,05|'Д'|3,01|'Д'|1,7|'Д'|5,17|'Д'|4,78|'Д'|61,97|'Д'|52,49|'Д'|76,01|'Д'|1307,67|0,05||'зависимая'|1|'разгружен'
257|'18_161'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||558,65|624,7|108,15|'Д'|74,45|'Д'|97,05|'Д'|58,62|'Д'|13,69|'Д'|8,23|'Д'|2,74|'Д'|8,91|'Д'|10,49|'Д'|65,83|'Д'|50,02|'Д'|74,87|'Д'|1756,4|0,19||'зависимая'|0|'не разгружен'
259|'18_162'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||2855,21|2807,46|399,9|'Д'|357,23|'Д'|441,84|'Д'|285,22|'Д'|109,53|'Д'|51,49|'Д'|17,11|'Д'|48,57|'Д'|46|'Д'|263,65|'Д'|275,9|'Д'|309,4|'Д'|8268,51|0,82||'зависимая'|1|'разгружен'
260|'18_163'|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'нет'|'нет'|'да'|'нет'||'нет'||917,77|1030,96|165,08|'Д'|133,57|'Д'|168,03|'Д'|110,97|'Д'|21,9|'Д'|2,44|'Д'|2,47|'Д'|2,14|'Д'|2,74|'Д'|116,1|'Д'|86,57|'Д'|123,61|'Д'|2884,35|0,37||'зависимая'|1|'разгружен'
261|'18_164'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||814,39|876,77|145,33|'Д'|104,61|'Д'|150,67|'Д'|94,91|'Д'|30,95|'Д'|14,66|'Д'|9,37|'Д'|11,33|'Д'|14,23|'Д'|33,277231|'Д'|109,396153|'Д'|56,68|'Д'|2466,57|0,18||'зависимая'|0|'не разгружен'
262|'18_165'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|2|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1438,79|1660,99|324,63|'Д'|143,36|'Д'|216,98|'Д'|139,79|'Д'|29,09|'Д'|11,02|'Д'|9,18|'Д'|18,28|'Д'|16,68|'Д'|140,45|'Д'|111,3|'Д'|161,91|'Д'|4422,45|0,39||'зависимая'|2|'разгружен'
263|'18_166'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 125 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1316,79|1423,74|241,12|'Д'|173,61|'Д'|250|'Д'|174,35|'Д'|52,39|'Д'|17,13|'Д'|10,74|'Д'|14,47|'Д'|16,39|'Д'|51,636494|'Д'|181,781868|'Д'|94,36|'Д'|4018,51|0,38||'зависимая'|1|'разгружен'
264|'18_167'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 125 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||3004,37|2633,27|375,29|'Д'|305,24|'Д'|397,52|'Д'|243,81|'Д'|83,03|'Д'|43,51|'Д'|17,97|'Д'|33,76|'Д'|40,59|'Д'|253,75|'Д'|242,73|'Д'|396,58|'Д'|8071,42|0,72||'зависимая'|1|'разгружен'
265|'18_168'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 150 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||2854,1|2598,83|396,54|'Д'|268,71|'Д'|387,94|'Д'|219,89|'Д'|81,36|'Д'|31,16|'Д'|12,16|'Д'|38,84|'Д'|38,24|'Д'|220,84|'Д'|230,39|'Д'|264,04|'Д'|7643,04|0,566||'зависимая'|1|'разгружен'
266|'18_169'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||927,43|929,15|196,88|'Д'|148,8|'Д'|174,07|'Д'|86,6|'Д'|29,95|'Д'|13,23|'Д'|6,21|'Д'|10,55|'Д'|13,23|'Д'|84,89|'Д'|84,19|'Д'|105,94|'Д'|2811,12|0,23||'зависимая'|0|'не разгружен'
267|'18_170'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||1270,73|1189,24|221,08|'Д'|151,02|'Д'|219,53|'Д'|122,34|'Д'|45,3|'Д'|19,57|'Д'|8,11|'Д'|24,91|'Д'|24,5|'Д'|122,44|'Д'|129,25|'Д'|146,73|'Д'|3694,75|0,294||'зависимая'|0|'не разгружен'
268|'18_171'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 100 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1815,03|1738,71|348,98|'Д'|263,66|'Д'|308,73|'Д'|153,59|'Д'|53,56|'Д'|18,93|'Д'|8,74|'Д'|15,99|'Д'|18,97|'Д'|151,41|'Д'|149,76|'Д'|187,81|'Д'|5233,87|0,47||'зависимая'|1|'разгружен'
269|'18_172'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1493,24|1622,81|282,89|'Д'|170,64|'Д'|218,07|'Д'|158,09|'Д'|53,33|'Д'|22,91|'Д'|7,16|'Д'|19,57|'Д'|22,12|'Д'|156,58|'Д'|142,3|'Д'|191,06|'Д'|4560,77|0,41||'зависимая'|1|'разгружен'
270|'18_173'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1397,94|1527,38|302,65|'Д'|180,58|'Д'|290,7|'Д'|147,06|'Д'|49,8|'Д'|27,34|'Д'|12,79|'Д'|19,08|'Д'|23,8|'Д'|128,81|'Д'|120,65|'Д'|146,14|'Д'|4374,72|0,36||'зависимая'|1|'разгружен'
271|'18_174'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||1271,81|1089,31|65,37|'Д'|45,71|'Д'|61,49|'Д'|39,96|'Д'|14,65|'Д'|6,02|'Д'|2,66|'Д'|4,14|'Д'|5,91|'Д'|38,36|'Д'|41,72|'Д'|46,650535|'Д'|2733,76|0,1||'зависимая'|0|'отсутствует'
272|'18_178'|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 80 мм'|'6,4 кгс/см'|'150/70 С°'|'нет'|'нет'|'да'|'нет'||'нет'||827,65|1023,48|212,68|'Д'|111,89|'Д'|217,72|'Д'|86,88|'Д'|14,63|'Д'|0|'Д'|2,19|'Д'|0|'Д'|0|'Д'|140,4|'Д'|89,24|'Д'|141,8|'Д'|2868,56|0,106||'зависимая'|1|'разгружен'
273|'18_179'|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|5|'2-х труб., зависим'|'? 50 мм'|'6,4 кгс/см'|'150/70 С°'|'нет'|'нет'|'да'|'нет'||'нет'||2617,63|2785,64|347,63|'Р'|347,98|'Р'|347,86|'Р'|348,01|'Р'|348,29|'Р'|6,12|'Р'|0|'Р'|0|'Р'|21,39|'Р'|327,04|'Д'|278,99|'Д'|428,29|'Д'|8204,87|0,42||'зависимая'|5|'разгружен'
274|'18_180'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||681,06|675,9|128,5|'Д'|78,2|'Д'|108,12|'Д'|56,19|'Д'|17,54|'Д'|8,69|'Д'|4,52|'Д'|5,61|'Д'|7,42|'Д'|76,38|'Д'|44,5|'Д'|80,640466|'Д'|1973,27|1,24||'зависимая'|1|'разгружен'
275|'18_182'|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 80 мм'|'6,4 кгс/см'|'150/70 С°'|'нет'|'нет'|'да'|'нет'||'нет'||972,9|878,34|206,16|'Д'|99|'Д'|218,5|'Д'|77|'Д'|6,2|'Д'|0|'Д'|0,45|'Д'|0|'Д'|0|'Д'|94,2|'Д'|90|'Д'|116,8|'Д'|2759,55|0,2||'зависимая'|1|'разгружен'
276|'18_184'|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 80 мм'|'6,4 кгс/см'|'150/70 С°'|'нет'|'нет'|'да'|'нет'||'нет'||708,56|1067,26|245,9|'Д'|111|'Д'|188,2|'Д'|95|'Д'|15|'Д'|0|'Д'|0,36|'Д'|0|'Д'|0|'Д'|92|'Д'|81,4|'Д'|116,3|'Д'|2720,98|0,35||'зависимая'|0|'разгружен'
277|'18_153'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 80 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||448,35|559,23|86,05|'Д'|60,97|'Д'|76,93|'Д'|47,95|'Д'|13,82|'Д'|5,56|'Д'|1,59|'Д'|4,52|'Д'|5,77|'Д'|47,5|'Д'|49,96|'Д'|69,58|'Д'|1477,78|0,32||'зависимая'|1|'разгружен'
278|'18_154'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||2792,24|2546,2|492,77|'Д'|335,18|'Д'|456,4|'Д'|273,95|'Д'|91,58|'Д'|42,11|'Д'|24,64|'Д'|39,25|'Д'|38,35|'Д'|261,38|'Д'|237,15|'Д'|337,49|'Д'|7968,69|0,22||'зависимая'|1|'разгружен'
279|'18_338'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||601,52|591,86|107,71|'Д'|66,28|'Д'|98,78|'Д'|54,14|'Д'|23,28|'Д'|11,11|'Д'|6,19|'Д'|7|'Д'|23,81|'Д'|70,07|'Д'|56,92|'Д'|72,990328|'Д'|1791,655941|0,61||'зависимая'|1|'разгружен'
280|'18_187'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||514,27|549,84|109,84|'Д'|76,45|'Д'|90,65|'Д'|50,12|'Д'|17,9|'Д'|9,4|'Д'|3,71|'Д'|7,97|'Д'|8,33|'Д'|57,3|'Д'|53,54|'Д'|65,55|'Д'|1614,87|0,2||'зависимая'|0|'не разгружен'
281|'18_192'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 125 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||2112,21|2105,46|408,03|'Д'|281,9|'Д'|327,1|'Д'|195,29|'Д'|63,16|'Д'|35,5|'Д'|12,55|'Д'|34,92|'Д'|31,98|'Д'|211,74|'Д'|195,95|'Д'|235,99|'Д'|6251,78|0,16||'зависимая'|1|'разгружен'
282|'18_188'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||807,29|928,15|103,52|'Д'|103,04|'Д'|97,95|'Д'|104,21|'Д'|103,62|'Д'|22,09|'Д'|5,59|'Д'|-3,01|'Д'|8,79|'Д'|79,84|'Д'|80,98|'Д'|106,86|'Д'|2548,92|0,66||'зависимая'|0|'не разгружен'
283|'18_189'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||765,65|860,43|165,52|'Д'|152,82|'Д'|172,68|'Д'|121,46|'Д'|71,95|'Д'|22,42|'Д'|14,07|'Д'|5,93|'Д'|11,86|'Д'|101,18|'Д'|99,74|'Д'|104,75|'Д'|2670,46|0,3||'зависимая'|0|'не разгружен'
284|'18_190'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||377,87|347,09|81,3|'Д'|59,75|'Д'|74,65|'Д'|44,24|'Д'|12,94|'Д'|6,51|'Д'|1,77|'Д'|5,53|'Д'|6,3|'Д'|41,18|'Д'|37,19|'Д'|47,16|'Д'|1143,48|0,24||'зависимая'|0|'не разгружен'
285|'18_191'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||283,07|290,35|52,77|'Д'|38,72|'Д'|46,17|'Д'|31,94|'Д'|8,52|'Д'|4,49|'Д'|1,58|'Д'|4,39|'Д'|4,99|'Д'|28,41|'Д'|29,22|'Д'|34,45|'Д'|859,07|0,14||'зависимая'|0|'не разгружен'
287|'18_200'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||1363,05|1463,68|138,69|'Р'|137,18|'Р'|138,65|'Р'|138,99|'Р'|138,9|'Р'|37,97|'Р'|29,34|'Р'|18,88|'Р'|30,82|'Р'|138,41|'Р'|139,08|'Р'|141,63|'Р'|4055,27|0,44||'зависимая'|0|'не разгружен'
288|'18_201'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 150 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1425,15|1619,27|197,71|'Д'|154,49|'Д'|205,62|'Д'|118,83|'Д'|55,27|'Д'|32,35|'Д'|18,05|'Д'|26,01|'Д'|35,81|'Д'|142,53|'Д'|130,22|'Д'|166,06|'Д'|4327,37|0,38||'зависимая'|1|'разгружен'
289|'18_202'|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 150 мм'|'6,4 кгс/см'|'150/70 С°'|'нет'|'нет'|'да'|'нет'||'нет'||706,48|627,95|125,5|'Д'|89,71|'Д'|114,68|'Д'|67,98|'Д'|27,87|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|96,1|'Д'|83,11|'Д'|105,79|'Д'|2045,17|0,35||'зависимая'|1|'разгружен'
290|'18_203'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||1077,97|980,55|194,06|'Д'|117,16|'Д'|176,38|'Д'|112,21|'Д'|32,22|'Д'|13,13|'Д'|7,75|'Д'|10,67|'Д'|13,74|'Д'|105,86|'Д'|105,44|'Д'|131,66|'Д'|3078,8|0,29||'зависимая'|0|'не разгружен'
291|'18_204'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||1458,96|1390,31|263,72|'Д'|188,34|'Д'|240,92|'Д'|142,46|'Д'|53,26|'Д'|25,79|'Д'|13,52|'Д'|21,51|'Д'|26,09|'Д'|186,17|'Д'|171,57|'Д'|219,35|'Д'|4401,97|0,34||'зависимая'|0|'не разгружен'
292|'18_205'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 125 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||541,15|541,07|83,88|'Д'|55,68|'Д'|87,42|'Д'|65,74|'Д'|17,69|'Д'|9,16|'Д'|4,41|'Д'|6,4|'Д'|8,45|'Д'|48,39|'Д'|55,41|'Д'|65,22|'Д'|1590,07|0,35||'зависимая'|1|'разгружен'
293|'18_206'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 125 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1036,18|1429,54|288,79|'Д'|228,22|'Д'|304,21|'Д'|155,35|'Д'|40,06|'Д'|18,2|'Д'|9,24|'Д'|13,51|'Д'|17,39|'Д'|170,9|'Д'|157,14|'Д'|196,97|'Д'|4065,7|0,14||'зависимая'|1|'разгружен'
294|'18_207'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||1239,81|1255,07|219,33|'Д'|111,65|'Д'|154,32|'Д'|89|'Д'|26,63|'Д'|14,8|'Д'|8,13|'Д'|12,74|'Д'|15,14|'Д'|89,34|'Д'|96,31|'Д'|130,541893|'Д'|3462,81|0,3||'зависимая'|1|'не разгружен'
296|'18_208'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||662,28|673,35|117,65|'Д'|59,86|'Д'|82,86|'Д'|47,94|'Д'|14,36|'Д'|6,59|'Д'|3,26|'Д'|5,85|'Д'|6,97|'Д'|48,21|'Д'|51,83|'Д'|70,122511|'Д'|1851,13|0,23||'зависимая'|0|'разгружен'
297|'18_209'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||235,18|156,51|15,6|'Р'|15,97|'Р'|15,91|'Р'|15,37|'Р'|15,54|'Р'|7,25|'Р'|2,74|'Р'|1,06|'Р'|2,49|'Р'|15,38|'Р'|15,64|'Р'|15,52|'Р'|530,16|0,17||'зависимая'|0|'отсутствует'
298|'18_210'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|2|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1052,9|1035,91|190,55|'Д'|135,77|'Д'|143,73|'Д'|105,97|'Д'|34,43|'Д'|12,39|'Д'|6,88|'Д'|10,63|'Д'|11,87|'Д'|113,46|'Д'|92,87|'Д'|138,67|'Д'|3086,03|0,08||'зависимая'|2|'разгружен'
299|'18_211'|'ОАО Теплосеть СПБ'|'ИТП'|'закрытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'нет'|'нет'|'нет'|'нет'||'нет'||66,27|84,53|11,85|'Р'|11,85|'Р'|11,8|'Р'|11,63|'Р'|11,85|'Р'|0|'Р'|0|'Р'|0|'Р'|1,04|'Р'|9,28|'Р'|10,46|'Р'|10,46|'Р'|241,02|0,34||'зависимая'|0|'не разгружен'
300|'18_195'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 125 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1855,54|1979,26|370,48|'Д'|193,62|'Д'|272,27|'Д'|177,27|'Д'|55,09|'Д'|25,61|'Д'|14,11|'Д'|17,03|'Д'|21,87|'Д'|185,63|'Д'|179,67|'Д'|226,25|'Д'|5573,7|0,05||'зависимая'|1|'разгружен'
301|'18_212'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|2|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1068,05|1168,02|177,65|'Д'|131,99|'Д'|167,55|'Д'|109,65|'Д'|31,22|'Д'|36,02|'Д'|7,83|'Д'|13,5|'Д'|17,12|'Д'|119,98|'Д'|101,26|'Д'|132,71|'Д'|3282,55|0,56||'зависимая'|0|'разгружен'
302|'18_213'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'|'? 100 мм'|'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||380,58|311,84|48,79|'Д'|36,28|'Д'|46,08|'Д'|30,08|'Д'|8,9|'Д'|5,82|'Д'|1,26|'Д'|2,08|'Д'|2,77|'Д'|33,33|'Д'|28,07|'Д'|36,58|'Д'|972,46|0,38||'зависимая'|1|'разгружен'
303|'18_214'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||1992,2|2006,24|306,19|'Д'|258,05|'Д'|292,76|'Д'|197,46|'Д'|68,62|'Д'|34,28|'Д'|13,1|'Д'|25,69|'Д'|33|'Д'|203,27|'Д'|177,26|'Д'|268,11|'Д'|5876,23|0,13||'зависимая'|1|'разгружен'
304|'18_215'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||2311,6|2326,43|353,03|'Д'|297,53|'Д'|337,55|'Д'|227,25|'Д'|78,51|'Д'|44,59|'Д'|16,82|'Д'|32,64|'Д'|42,68|'Д'|232,98|'Д'|203,63|'Д'|308,96|'Д'|6814,2|0,5589||'зависимая'|0|'не разгружен'
305|'18_216'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|0|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'нет'|'нет'||'нет'||467,97|456,58|76,06|'Д'|52,77|'Д'|67,66|'Д'|41,15|'Д'|14,9|'Д'|5,46|'Д'|2,57|'Д'|5,6|'Д'|6,36|'Д'|48,6|'Д'|38,76|'Д'|54,13|'Д'|1338,57|0,6||'зависимая'|0|'не разгружен'
306|'18_217'|'ОАО Теплосеть СПБ'|'ИТП'|'открытая'|'ООО ЖКС №1 Центрального р-на'|'Отопление'|'Гкал'|1|'2-х труб., зависим'||'6,4 кгс/см'|'150/70 С°'|'да'|'нет'|'да'|'нет'||'нет'||792,67|770,72|128,69|'Д'|89,39|'Д'|114,78|'Д'|69,61|'Д'|25,25|'Д'|9,25|'Д'|4,24|'Д'|8,6|'Д'|10,61|'Д'|82,18|'Д'|65,68|'Д'|91,81|'Д'|2263,48|0,14||'зависимая'|1|'разгружен'
