29|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|'30/7'|'А'||1829|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1881|'кирпичные'|4|0|4|28|3694|3634|2432|1202|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|2|1|1|0|0
30|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|40|'А'||1830|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1860|'кирпичные'|5|0|10|70|11489|11398|9879|2108|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1|1|0|0
31|'Центральный'|'Литейный округ'|'ВОССТАНИЯ УЛ.'|42|'А'||1831|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1915|'кирпичные'|6|0|3|33|2234|2166|2000|166|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|3|0|1|0|0|0
32|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|3|'Б,Д'||1832|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1916|'кирпичные'|2|0|7|87|7876|7826|7653|173|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|5|1|1|0|0|0
33|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|5|'А'||1833|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1900|'кирпичные'|4|0|3|14|1716|1716|932|783|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
34|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|11|'А'||1834|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1798|'кирпичные'|4|0|3|16|1314|1314|1171|143|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
35|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|12|'А,Б,Э'||1835|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1830|'кирпичные'|4|0|5|36|3595|3595|3024|571|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
36|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|13|'А'||1836|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1830|'кирпичные'|4|0|3|22|1902|1573|1435|138|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
37|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|14|'А'||1837|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1880|'кирпичные'|6|0|12|112|10792|10571|7921|2650|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|2|1|2|0|0
38|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|15|'А,Б'||1838|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1845|'кирпичные'|3|0|3|19|1255|1124|1006|118|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
39|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|16|'А'||1839|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1840|'кирпичные'|4|0|5|17|2410|2410|1762|648|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
40|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|17|'А'||1840|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1850|'кирпичные'|4|0|2|15|1740|1603|1248|355|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
41|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|19|'А'||1841|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1831|'кирпичные'|3|0|3|15|1497|1497|1024|473|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
42|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|20|'А,Б'||1842|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1860|'кирпичные'|4|0|3|20|1997|1969|1661|308|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|0|0|0
43|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|22|'А'||1843|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1903|'кирпичные'|3|0|1|4|382|382|286|96|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
44|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|23|'В'||1844|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1916|'кирпичные'|4|0|1|10|823|823|689|134|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|0|0|0|0
45|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|24|'А'||1845|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1756|'кирпичные'|3|0|1|4|712|712|397|314|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|0|0|0
46|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|25|'А'||1846|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1875|'кирпичные'|5|0|6|37|4804|4683|3512|1171|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|1|1|1|0|0
47|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|26|'А'||1847|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1870|'кирпичные'|5|0|5|30|2422|2381|2033|348|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
48|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|30|'А'||1848|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1828|'кирпичные'|4|0|3|32|2455|2455|1711|744|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
49|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|32|'А'||1849|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1841|'кирпичные'|3|0|2|10|982|952|631|321|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|0|0|0|0
50|'Центральный'|'Литейный округ'|'ГАГАРИНСКАЯ УЛ.'|34|'А'||1850|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1802|'кирпичные'|4|0|1|13|1332|1173|1018|155|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
51|'Центральный'|'Литейный округ'|'ГАНГУТСКАЯ УЛ.'|10|'А'||1851|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1910|'кирпичные'|6|0|4|27|3267|3253|3253||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|0|0
52|'Центральный'|'Литейный округ'|'ГАНГУТСКАЯ УЛ.'|16|'А,Б'||1852|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1910|'кирпичные'|6|0|6|51|4815|4796|4257|420|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|0|1|0|0|0
53|'Центральный'|'МО №78'|'ГОРОХОВАЯ УЛ.'|50|'А,Б,В'||1853|'орг-ия с гос. участием'||'другое'|'индивидуальный'||'кирпичные'|||||||||'да'|'да'||'да'|'да'|'да'||'да'|'нет'||0|1|0|0|0
54|'Центральный'|'Дворцовый округ'|'ГРИБОЕДОВА КАНАЛА НАБ.'|2|'Б'||1854|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1901|'кирпичные'|5|0|3|58|3051|3051|3051||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|1|1|1|0|0
55|'Центральный'|'Дворцовый округ'|'ГРИБОЕДОВА КАНАЛА НАБ.'|'8/1'|'А'||1855|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1828|'кирпичные'|3|0|6|41|5793|5609|3720|1889|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
56|'Центральный'|'Дворцовый округ'|'ГРИБОЕДОВА КАНАЛА НАБ.'|14|'А'||1856|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1824|'кирпичные'|5|0|5|49|5607|5488|4364|1124|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|0|1|0|0|0
57|'Центральный'|'Дворцовый округ'|'ГРИБОЕДОВА КАНАЛА НАБ.'|15|'А'||1857|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1798|'кирпичные'|4|0|5|33|3993|3437|2437|1000|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
58|'Центральный'|'Дворцовый округ'|'ГРИБОЕДОВА КАНАЛА НАБ.'|17|'А'||1858|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1825|'кирпичные'|5|0|5|35|3517|3500|2689|811|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
59|'Центральный'|'МО №78'|'ГРИБОЕДОВА КАНАЛА НАБ.'|33|'А'||1859|'орг-ия с гос. участием'||'другое'|'индивидуальный'||'кирпичные'|||||||||'да'|'да'||'да'|'да'|'да'||'да'|'нет'||0|1|0|0|0
60|'Центральный'|'Литейный округ'|'ГРОДНЕНСКИЙ ПЕР.'|6|'А'||1860|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1893|'кирпичные'|5|0|2|15|1391|1376|1130|246|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|0|1|0|0|0
61|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|4|'А'||1861|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1932|'кирпичные'|5|0|4|33|2607|2594|2048|546|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|1|1|1|0|0
62|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|5|'А'||1862|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1916|'кирпичные'|6|0|2|40|4537|4380|3851|529|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|0
63|'Центральный'|'Литейный округ'|'ЖУКОВСКОГО УЛ.'|6|'А,Б'||1863|'орг-ия с гос. участием'||'другое'|'индивидуальный'|1858|'кирпичные'|3|0|8|100|7641|7498|6760|738|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|1|1|1|0|0
