29|13129|'ФГБОУ ВПО Петербургский государственный университет путей сообщения Императора Александра I'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|65|5|'95/70'|'нет'|'нет'|||||||||'Р'||'Р'||'Р'||'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'||'Р'||'Р'||'Р'||0.7874|'95-70'|'зависимая'|0|
30|13130|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||420.3058|510.6888|86.0733|'Р'|85.9526|'Р'|85.9526|'Р'|85.9526|'Р'|24.9565|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|84.3906|'Р'|84.3906|'Р'|84.3906|'Р'|622.0594|0.3613|'95-70'|'зависимая'|0|
31|13131|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||171.6742|208.5912|35.1567|'Р'|35.1074|'Р'|35.1074|'Р'|35.1074|'Р'|10.1935|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|34.4694|'Р'|34.4694|'Р'|34.4694|'Р'|254.0806|0.123|'95-70'|'зависимая'|0|
32|13132|'ФГБОУ ВПО Петербургский государственный университет путей сообщения Императора Александра I'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'|||||||||'Р'||'Р'||'Р'||'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'||'Р'||'Р'||'Р'||0.29|'95-70'|'зависимая'|0|
33|13133|'ФГБОУ ВПО Петербургский государственный университет путей сообщения Императора Александра I'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'|||||||||'Р'||'Р'||'Р'||'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'||'Р'||'Р'||'Р'|||'95-70'|'зависимая'|0|
34|13134|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||449.36|510.58|103.38|'Д'|63.3|'Д'|92.24|'Д'|109.56|'Д'|17.26|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|36.36|'Д'|44.63|'Д'|63.39|'Д'|530.12|0.1907|'95-70'|'зависимая'|0|
35|13135|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||391.236|347.01|63.114|'Д'|48.276|'Д'|56.82|'Д'|47.82|'Д'|14.466|'Д'|0|'Д'|0|'Д'|0|'Д'|4.776|'Д'|35.22|'Д'|38.382|'Д'|46.416|'Д'|355.29|0.1706|'95-70'|'зависимая'|0|
36|13136|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||260.824|231.34|42.076|'Р'|32.184|'Р'|37.88|'Р'|31.88|'Р'|9.644|'Р'|0|'Р'|0|'Р'|0|'Р'|3.184|'Р'|23.48|'Р'|25.588|'Р'|30.944|'Р'|236.86|0.1206|'95-70'|'зависимая'|0|
37|13137|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|50|5|'95/70'|'нет'|'нет'||||||377.552|398.258|69.972|'Д'|53.69|'Д'|63.728|'Д'|52.906|'Д'|16.226|'Д'|0|'Д'|0|'Д'|0|'Д'|3.654|'Д'|34.16|'Д'|39.039|'Д'|48.944|'Д'|382.319|0.1347|'95-70'|'зависимая'|0|
38|13138|'ООО Петербургтеплоэнерго'|'ИТП'|'закрытая'|'ООО Жилкомсервис № 1 Петроградского района'|'отопление'|'Гкал'|1|'местная'|32|5|'95/70'|'нет'|'нет'||||||161.808|170.682|29.988|'Р'|23.01|'Р'|27.312|'Р'|22.674|'Р'|6.954|'Р'|0|'Р'|0|'Р'|0|'Р'|1.566|'Р'|14.64|'Р'|16.731|'Р'|20.976|'Р'|163.851|0.1001|'95-70'|'зависимая'|0|
