28|'Петроградский'|'Посадский'|'Большая Посадская'|'9/5'|'А'||'13_1_28'|'орг-ия с гос. участием'||'другое'|'другое'|1916|'кирпичные'|6|0|5|102|11668.4|11668.4|9867.8|1800.6|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|8|0|1|0|2|0
29|'Петроградский'|'Посадский'|'Большая Посадская'|'9/5'|'Б'||'13_1_29'|'орг-ия с гос. участием'||'другое'|'другое'|1916|'кирпичные'|6|0|16|134|10816.8|10816.8|10650.7|166.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|5|0|1|0|1|0
30|'Петроградский'|'Посадский'|'Большая Посадская'|10|'А'||'13_1_30'|'орг-ия с гос. участием'||'другое'|'другое'|1914|'кирпичные'|6|0|5|40|3418.75|3418.75|3291.93|126.82|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|2|0|1|0|1|0
31|'Петроградский'|'Посадский'|'Большая Посадская'|10|'Б'||'13_1_31'|'орг-ия с гос. участием'||'другое'|'другое'|1913|'кирпичные'|5|0|5|23|1401.76|1401.76|1401.76||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|1|0|1|0
32|'Петроградский'|'Посадский'|'Большая Посадская'|'18/7'|'А'||'13_1_32'|'орг-ия с гос. участием'||'другое'|'другое'|1911|'кирпичные'|5|0|4|22|2562.89|2562.89|1869.89|693|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|1|0|1|0
33|'Петроградский'|'Посадский'|'Большая Посадская'|'18/7'|'Б'||'13_1_33'|'орг-ия с гос. участием'||'другое'|'другое'|1881|'кирпичные'|3|0|3|18|1704.9|1704.9|1164.9|540|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
34|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|17|'А'||'13_1_34'|'орг-ия с гос. участием'||'другое'|'другое'|1916|'кирпичные'|5|0|2|31|2584.75|2584.75|2399.35|185.4|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
35|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|19|'А'||'13_1_35'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|6|0|2|35|2502.06|2502.06|2195.8|306.26|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|0|1|0|1|0
36|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|19|'Б'||'13_1_36'|'орг-ия с гос. участием'||'другое'|'другое'|1898|'кирпичные'|4|0|2|28|1690|1690|1503|187|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
37|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|21|'А'||'13_1_37'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|6|0|3|25|2314.38|2314.38|1721.38|593|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
38|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|21|'Б'||'13_1_38'|'орг-ия с гос. участием'||'другое'|'другое'|1906|'кирпичные'|6|0|2|20|990.9|990.9|827.9|163|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
39|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|23|'А'||'13_1_39'|'орг-ия с гос. участием'||'другое'|'другое'|1961|'кирпичные'|5|0|3|54|2784.2|2784.2|2502.2|282|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
40|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|24|'А'||'13_1_40'|'орг-ия с гос. участием'||'другое'|'другое'|1903|'кирпичные'|3|0|3|12|1489.14|1489.14|1186.64|302.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
41|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|25|'А'||'13_1_41'|'орг-ия с гос. участием'||'другое'|'другое'|1908|'кирпичные'|5|0|3|8|1131.9|1131.9|944.9|187|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
42|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|26|'А'||'13_1_42'|'орг-ия с гос. участием'|'культурного наследия'|'другое'|'другое'|1900|'кирпичные'|4|0|1|5|1087.2|1087.2|1087.2||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
43|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|26|'Б'||'13_1_43'|'орг-ия с гос. участием'|'культурного наследия'|'другое'|'другое'|1900|'кирпичные'|4|0|1|7|844|844|732.9|111.1|'да'|'да'|'нет'|'да'|'да'|'нет'|'да'|'нет'|'да'|0|0|1|0|0|0
44|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|27|'А'||'13_1_44'|'орг-ия с гос. участием'||'другое'|'другое'|1906|'кирпичные'|5|0|1|6|636.4|636.4|476.8|159.6|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
45|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|'28/2'|'А'||'13_1_45'|'орг-ия с гос. участием'||'другое'|'другое'|1912|'кирпичные'|5|0|5|27|3978.6|3978.6|3143.13|835.47|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|3|0|1|0|1|0
46|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|29|'А'||'13_1_46'|'орг-ия с гос. участием'||'другое'|'другое'|1896|'кирпичные'|5|0|4|26|3580.37|3580.37|2256.37|1324|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
47|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|30|'А'||'13_1_47'|'орг-ия с гос. участием'||'другое'|'другое'|1877|'кирпичные'|4|0|7|51|5518.7|5518.7|4222|1296.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
48|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|31|'А'||'13_1_48'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|5|0|2|13|1013.2|1013.2|922.2|91|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
49|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|31|'Б'||'13_1_49'|'орг-ия с гос. участием'||'другое'|'другое'|1901|'кирпичные'|5|0|1|12|1032|1032|933.9|98.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|0|0
50|'Петроградский'|'Кронверкское'|'Большая Пушкарская'|32|'А'||'13_1_50'|'орг-ия с гос. участием'||'другое'|'другое'|1877|'кирпичные'|5|0|1|19|1914|1914|1571.3|342.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|0|1|0|1|0
