||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'|||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'|||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52
517|'13_2_69'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|55,13|'Р'|55,13|'Р'|55,13|'Р'|55,13|'Р'|16,01|'Р'|0||0||0||12,27|'Р'|52,58|'Р'|52,58|'Р'|52,58|'Р'|406,54|0,093845|'95-70'|||
518|'13_2_70'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|152,7|'Р'|146,77|'Р'|198,2|'Р'|85,31|'Р'|43,23|'Р'|0||0||0||0||78,2|'Д'|98,57|'Д'|137,82|'Д'|940,8|0,43659|'95-70'|||
519|'13_2_71'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|27,87|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|0||0||0||0||39,51|'Д'|38,88|'Д'|38,88|'Д'|145,14|0,24561|'95-70'|||
520|'13_2_72'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|27,87|'Р'|0|'Р'|0|'Р'|0|'Р'|0|'Р'|0||0||0||0||39,51|'Д'|38,88|'Д'|38,88|'Д'|145,14|0,24561|'95-70'|||
521|'13_2_73'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|133,15|'Р'|133,15|'Р'|133,15|'Р'|133,15|'Р'|38,65|'Р'|0||0||0||30,36|'Р'|130,11|'Р'|130,11|'Р'|130,11|'Р'|991,94|0,42997|'95-70'|||
522|'13_2_74'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|53,14|'Р'|53,14|'Р'|53,14|'Р'|53,14|'Р'|15,43|'Р'|0||0||0||0||30,44|'Д'|35,5|'Д'|65,67|'Д'|359,6|0,20374|'95-70'|||
523|'13_2_75'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|2|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|243,53|'Р'|243,53|'Р'|243,53|'Р'|243,53|'Р'|70,71|'Р'|0||0||0||56,13|'Р'|242,75|'Р'|240,54|'Р'|240,54|'Р'|1824,79|0,75606|'95-70'|||
524|'13_2_76'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|166,18|'Д'|102,53|'Д'|114,7|'Д'|60,23|'Д'|29,23|'Д'|0||0||0||0||57,47|'Д'|67,06|'Д'|94,92|'Д'|692,32|0,3488|'95-70'|||
525|'13_2_77'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|48,49|'Р'|48,49|'Р'|48,49|'Р'|48,49|'Р'|14,08|'Р'|0||0||0||11,54|'Р'|53,16|'Р'|49,44|'Р'|49,44|'Р'|371,62|0,15717|'95-70'|||
526|'13_2_78'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|40,82|'Р'|40,82|'Р'|40,82|'Р'|40,82|'Р'|11,85|'Р'|0||0||0||0||41,45|'Р'|41,45|'Р'|41,45|'Р'|299,48|0,14051|'95-70'|||
527|'13_2_79'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|24,46|'Р'|24,46|'Р'|24,46|'Р'|24,46|'Р'|7,1|'Р'|0||0||0||5,33|'Р'|24,17|'Р'|22,86|'Р'|22,86|'Р'|180,16|0,14693|'95-70'|||
528|'13_2_80'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|144,65|'Р'|144,65|'Р'|144,65|'Р'|144,65|'Р'|42|'Р'|0||0||0||35,91|'Р'|153,91|'Р'|153,91|'Р'|153,91|'Р'|1118,24|0,49722|'95-70'|||
529|'13_2_81'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|31,97|'Р'|31,97|'Р'|31,97|'Р'|31,97|'Р'|9,28|'Р'|0||0||0||7,61|'Р'|32,62|'Р'|32,62|'Р'|32,62|'Р'|242,63|0,12747|'95-70'|||
530|'13_2_82'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|3|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|85,81|'Р'|85,81|'Р'|85,81|'Р'|85,81|'Р'|24,91|'Р'|0||0||0||19,93|'Р'|51,78|'Д'|10,69|'Д'|15,59|'Д'|466,14|0,09501|'95-70'|||
531|'13_2_83'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|98,68|'Р'|96,5|'Р'|98,05|'Р'|96,5|'Р'|96,5|'Р'|0||0||0||0||96,5|'Р'|96,05|'Р'|96,5|'Р'|775,28|0,32618|'95-70'|||
532|'13_2_84'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|37,86|'Р'|37,86|'Р'|37,86|'Р'|37,86|'Р'|37,86|'Р'|0||0||0||0||37,86|'Р'|37,86|'Р'|37,86|'Р'|302,88|0,14954|'95-70'|||
533|'13_2_85'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|25,58|'Р'|28,58|'Р'|28,58|'Р'|25,58|'Р'|25,58|'Р'|0||0||0||0||25,58|'Р'|25,58|'Р'|25,58|'Р'|210,64|0,14954|'95-70'|||
534|'13_2_86'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|78,63|'Р'|78,63|'Р'|78,63|'Р'|78,63|'Р'|78,63|'Р'|0||0||0||0||78,63|'Р'|78,63|'Р'|78,63|'Р'|629,04|0,17463|'95-70'|||
535|'13_2_87'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|27,64|'Р'|27,64|'Р'|27,64|'Р'|27,64|'Р'|27,64|'Р'|0||0||0||0||27,64|'Р'|27,64|'Р'|27,64|'Р'|221,12|0,17463|'95-70'|||
536|'13_2_88'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|180,46|'Р'|175,61|'Р'|179,06|'Р'|175,61|'Р'|179,06|'Р'|0||0||0||0||179,06|'Р'|179,06|'Р'|179,06|'Р'|1426,98|0,53238|'95-70'|||
537|'13_2_89'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|67,58|'Р'|67,58|'Р'|67,58|'Р'|67,58|'Р'|67,58|'Р'|0||0||0||0||67,58|'Р'|67,58|'Р'|67,58|'Р'|540,64|0,24188|'95-70'|||
538|'13_2_90'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|0||0||0||0||0||0||0||0||0||0||0||0||0|0,24188|'95-70'|||
539|'13_2_91'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|59,04|'Р'|59,04|'Р'|59,04|'Р'|59,04|'Р'|59,04|'Р'|0||0||0||0||59,04|'Р'|59,04|'Р'|59,04|'Р'|472,32|0,20976|'95-70'|||
540|'13_2_92'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|67,41|'Р'|62,21|'Р'|65,91|'Р'|65,91|'Р'|62,21|'Р'|0||0||0||0||65,91|'Р'|65,91|'Р'|65,91|'Р'|521,38|0,20073|'95-70'|||
541|'13_2_93'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|14,92|'Р'|14,92|'Р'|14,92|'Р'|14,92|'Р'|4,33|'Р'|0||0||0||3,19|'Р'|13,65|'Р'|13,65|'Р'|13,65|'Р'|108,15|0,09334|'95-70'|||
542|'13_2_94'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|14,92|'Р'|14,92|'Р'|14,92|'Р'|14,92|'Р'|4,33|'Р'|0||0||0||3,19|'Р'|13,65|'Р'|13,65|'Р'|13,65|'Р'|108,15|0,09334|'95-70'|||
543|'13_2_95'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|136,56|'Р'|136,41|'Р'|136,41|'Р'|136,41|'Р'|39,6|'Р'|0||0||0||0||77,91|'Д'|52,92|'Д'|75,03|'Д'|791,25|0,23735|'95-70'|||
544|'13_2_96'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|136,56|'Р'|136,41|'Р'|136,41|'Р'|136,41|'Р'|39,6|'Р'|0||0||0||0||77,91|'Д'|52,92|'Д'|75,03|'Д'|791,25|0,23735|'95-70'|||
545|'13_2_97'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|136,56|'Р'|136,41|'Р'|136,41|'Р'|136,41|'Р'|39,6|'Р'|0||0||0||0||77,91|'Д'|52,92|'Д'|75,03|'Д'|791,25|0,23735|'95-70'|||
546|'13_2_98'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|132,51|'Р'|132,51|'Р'|132,51|'Р'|132,51|'Р'|38,47|'Р'|0||0||0||0||66,5|'Д'|84,42|'Д'|120,66|'Д'|840,09|0,48135|'95-70'|||
547|'13_2_99'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|179,28|'Р'|178,29|'Р'|178,99|'Р'|178,29|'Р'|178,29|'Р'|0||0||0||0||178,29|'Р'|178,29|'Р'|178,29|'Р'|1428,01|0,56505|'95-70'|||
548|'13_2_100'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|59,72|'Р'|59,72|'Р'|59,72|'Р'|59,72|'Р'|59,72|'Р'|0||0||0||0||59,72|'Р'|59,72|'Р'|59,72|'Р'|477,76|0,18065|'95-70'|||
549|'13_2_101'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|34,13|'Р'|34,13|'Р'|34,13|'Р'|34,13|'Р'|34,13|'Р'|0||0||0||0||34,13|'Р'|34,13|'Р'|34,13|'Р'|273,04|0,14513|'95-70'|||
550|'13_2_102'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|122,04|'Р'|121,07|'Р'|121,76|'Р'|121,76|'Р'|121,07|'Р'|0||0||0||0||121,76|'Р'|121,76|'Р'|121,76|'Р'|972,98|0,45063|'95-70'|||
551|'13_2_103'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|100|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|125,9|'Д'|83,25|'Д'|73,93|'Д'|48,97|'Д'|24,17|'Д'|0||0||0||0||41,39|'Д'|52,4|'Д'|73,92|'Д'|523,93|0,23185|'95-70'|||
552|'13_2_104'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|76|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|129,1|'Д'|93,71|'Д'|69,15|'Д'|47,37|'Д'|24,34|'Д'|0||0||0||0||46,82|'Д'|63,8|'Д'|87,52|'Д'|561,81|0,28313|'95-70'|||
553|'13_2_105'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|76|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|75,95|'Р'|75,95|'Р'|75,95|'Р'|75,95|'Р'|22,05|'Р'|0||0||0||16,95|'Р'|72,65|'Р'|72,65|'Р'|72,65|'Р'|560,75|0,17695|'95-70'|||
554|'13_2_106'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|108|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|152|'Р'|152|'Р'|152|'Р'|152|'Р'|44,13|'Р'|0||0||0||36,16|'Р'|157,17|'Р'|154,98|'Р'|154,98|'Р'|1155,42|0,47072|'95-70'|||
555|'13_2_107'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|76|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|116,06|'Д'|71,04|'Д'|85,36|'Д'|43,5|'Д'|22,98|'Д'|0||0||0||0||33,74|'Д'|44,52|'Д'|67,98|'Д'|485,18|0,239888|'95-70'|||
556|'13_2_108'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|217,92|'Д'|121,74|'Д'|202,74|'Д'|70,39|'Д'|40,54|'Д'|0||0||0||0||70,53|'Д'|82,22|'Д'|118,33|'Д'|924,41|0,36433|'95-70'|||
557|'13_2_109'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|12,86|'Д'|12,86|'Д'|12,86|'Д'|12,86|'Д'|3,74|'Д'|0||0||0||2,68|'Р'|11,48|'Д'|11,48|'Д'|11,48|'Д'|92,3|0,23315|'95-70'|||
558|'13_2_110'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '||'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|12,86|'Р'|12,86|'Р'|12,86|'Р'|12,86|'Р'|3,74|'Р'|0||0||0||2,68|'Р'|11,48|'Д'|11,48|'Д'|11,48|'Д'|92,3|0,23315|'95-70'|||
559|'13_2_111'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|101,8|'Р'|101,8|'Р'|101,8|'Р'|101,8|'Р'|29,55|'Р'|0||0||0||0||101,54|'Р'|99,91|'Р'|99,91|'Р'|738,11|0,29197|'95-70'|||
560|'13_2_112'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|30,2|'Д'|19,3|'Д'|24,22|'Д'|13,21|'Д'|3,84|'Д'|0||0||0||0||11,67|'Р'|11,67|'Р'|11,67|'Р'|125,78|0,05319|'95-70'|||
561|'13_2_113'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|169,88|'Р'|169,26|'Р'|169,26|'Р'|169,26|'Р'|49,14|'Р'|0||0||0||38,61|'Р'|165,46|'Р'|165,46|'Р'|165,46|'Р'|1261,79|0,50685|'95-70'|||
562|'13_2_114'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|50|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|23,67|'Р'|23,67|'Р'|23,67|'Р'|23,67|'Р'|6,88|'Р'|0||0||0||0||22,64|'Р'|22,64|'Р'|22,64|'Р'|169,48|0,11442|'95-70'|||
563|'13_2_115'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|0|'2-х тр. '|89|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'отсутствует'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|33,88|'Р'|33,08|'Р'|33,08|'Р'|33,08|'Р'|9,6|'Р'|0||0||0||0||35,37|'Р'|33,36|'Р'|33,36|'Р'|244,81|0,13048|'95-70'|||
564|'13_2_116'|'"ООО ""Петербургтеплоэнерго"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 2 Петроградского района"""'|'Отопление'|'Гкал'|1|'2-х тр. '|8989|'от 4,8-5,2 кг/см2'|'95-70'|'нет'|'отсутствует'|'имеется'|0|'зависимая'|'не треб.'||'инф.отсут.'|'инф.отсут.'|49,41|'Д'|32,7|'Д'|44,96|'Д'|32,86|'Д'|9,54|'Д'|0||0||0||0||32,5|'Р'|31,46|'Р'|31,46|'Р'|264,89|0,1934|'95-70'|||
