62|7000089|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|5.2|'95/70'|'да'|'нет'|'да'|'да'||'нет'||650.39|538.42|116.11|'Д'|99.96|'Д'|92.82|'Д'|63.47|'Д'|18.83|'Д'|||||||||51.03|'Д'|57.46|'Д'|70.29|'Д'|569.97|0.3026|'95-70'|'зависимая'|0|'отсутствует'
63|7000090|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|5.2|'95/70'|'да'|'нет'|'да'|'да'||'нет'||673.08|557.23|115.83|'Д'|101.19|'Д'|98.45|'Д'|67.49|'Д'|24.75|'Д'|||||||||46.09|'Д'|54.38|'Д'|75.92|'Д'|584.1|0.3128|'95-70'|'зависимая'|0|'отсутствует'
64|7000092|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|89|5.2|'95/70'|'да'|'нет'|'нет'|'нет'||'нет'||218.77|176.65|24.56|'Р'|24.56|'Р'|24.56|'Р'|24.56|'Р'|7.13|'Р'|||||||||19.06|'Р'|19.06|'Р'|19.06|'Р'|162.55|0.1015|'95-70'|'зависимая'|0|'отсутствует'
65|7000093|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|89|5.2|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||263.81|253.06|33.25|'Р'|33.25|'Р'|33.25|'Р'|33.25|'Р'|9.65|'Р'|||||||||30.86|'Р'|30.86|'Р'|30.86|'Р'|235.23|0.1224|'95-70'|'зависимая'|0|'отсутствует'
66|7000094|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|1|'центральная'|108|5.2|'95/70'|'нет'|'нет'|'да'|'да'||'нет'||779.52|576.03|184.54|'Д'|156.72|'Д'|137.51|'Д'|102.26|'Д'|55.22|'Д'|||||||||70.88|'Д'|79.4|'Д'|109.46|'Д'|895.99|0.362|'95-70'|'зависимая'|0|'отсутствует'
67|7000095|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|108|5.2|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||137.72|117.3|14.98|'Р'|14.98|'Р'|14.98|'Р'|14.98|'Р'|4.35|'Р'|||||||||14.15|'Р'|14.15|'Р'|14.15|'Р'|106.72|0.0639|'95-70'|'зависимая'|0|'отсутствует'
68|7000098|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|89|5.2|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||336.84|297.58|38.19|'Р'|38.19|'Р'|38.19|'Р'|38.19|'Р'|11.08|'Р'|||||||||36.02|'Р'|36.02|'Р'|36.02|'Р'|271.9|0.1566|'95-70'|'зависимая'|0|'отсутствует'
69|7000099|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|1|'центральная'|108|5.2|'95/70'|'нет'|'нет'|'да'|'да'||'нет'||682.21|716.33|113.86|'Д'|139.44|'Д'|137.87|'Д'|94.73|'Д'|43|'Д'|||||||||74.86|'Д'|81.27|'Д'|107.51|'Д'|792.54|0.3168|'95-70'|'зависимая'|0|'отсутствует'
70|7000100|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|0|'центральная'|108|5.2|'95/70'|'нет'|'нет'|'нет'|'нет'||'нет'||147.41|118.03|14.85|'Р'|14.85|'Р'|14.85|'Р'|14.85|'Р'|4.31|'Р'|||||||||14.03|'Р'|14.03|'Р'|14.03|'Р'|105.8|0.0684|'95-70'|'зависимая'|0|'отсутствует'
71|7000101|'ГУП ТЭК СПб'|'ЦТП'|'закрытая'|'ЖКС №2'|'отопление'|'Гкал'|2|'центральная'|89|5.2|'95/70'|'да'|'нет'|'да'|'да'||'нет'||677.9|589.62|110.38|'Д'|95.07|'Д'|94.57|'Д'|66.99|'Д'|26.49|'Д'|||||||||49.67|'Д'|58.42|'Д'|80.19|'Д'|581.78|0.3144|'95-70'|'зависимая'|0|'отсутствует'
