84|'московский'|'Московская Застава'|'Заозерная ул.'|6|||1201084|'орг-ия с гос. участием'|||'индивидуальный'|1912||6||6|133|9560||8639|921|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||0|
85|'московский'|'Московская Застава'|'Заозерная ул.'|8|||1201085|'орг-ия с гос. участием'|'общежитие'||'индивидуальный'|1909||7||5|27|6346||5108|1238|'да'|'да'|'нет'|'да'|'да'|'нет'|'да'|'нет'|'да'|3|2|||0|
86|'московский'|'Московская Застава'|'Заозерная ул.'|14|||1201086|'орг-ия с гос. участием'|||'индивидуальный'|1917||3||3|24|1840||1603|237|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||2|1||0|
87|'московский'|'Звездное'|'Звездная ул.'|4|||1201087|'орг-ия с гос. участием'|||'1-528КП-41'|1968||9||4|231|11265||11081|184|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2|
88|'московский'|'Звездное'|'Звездная ул.'|5|1||1201088|'орг-ия с гос. участием'||||1995||16||6|444|28979||28031|948|'да'|'да'|'да'|'да'|'да'|'нет'|'нет'|'нет'|'да'|12|4|4||6|
89|'московский'|'Гагаринское'|'Звездная ул.'|14|||1201089|'орг-ия с гос. участием'|||'1-528КП-41'|1966||9||4|231|11434||11247|187|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2|
90|'московский'|'Гагаринское'|'Звездная ул.'|22|||1201090|'орг-ия с гос. участием'|||'1-528КП-41'|1967||9||4|231|11266||11082|184|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|2|1||2|
91|'московский'|'Гагаринское'|'Звездная ул.'|24|||1201091|'орг-ия с гос. участием'||||1971||14||1|97|4715||4599|116|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
92|'московский'|'Московская Застава'|'Киевская ул.'|12||'л.А'|1201092|'орг-ия с гос. участием'|||'индивидуальный'|1900||6||1|25|1486||1290|196|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|1|1||0|
93|'московский'|'Московская Застава'|'Киевская ул.'|12||'л.Г'|1201093|'орг-ия с гос. участием'|||'индивидуальный'|1900||4||1|17|1054||965|89|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|||||0|
94|'московский'|'Московская Застава'|'Киевская ул.'|14|||1201094|'орг-ия с гос. участием'|||'индивидуальный'|1917||6||3|32|2471||2196|275|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|1|2|1||0|
95|'московский'|'Московская Застава'|'Киевская ул.'|16||'л.А'|1201095|'орг-ия с гос. участием'|||'индивидуальный'|1910||5||2|21|2177||1699|478|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||0|
96|'московский'|'Московская Застава'|'Киевская ул.'|16||'л.Е'|1201096|'орг-ия с гос. участием'|||'индивидуальный'|1910||3||1|3|763||413|350|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|||||0|
97|'московский'|'Московская Застава'|'Киевская ул.'|18|||1201097|'орг-ия с гос. участием'|'общежитие'||'индивидуальный'|1917||3||3|8|1550||1465|85|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||1|1||0|
98|'московский'|'Московская Застава'|'Киевская ул.'|'24/22'||'л.А'|1201098|'орг-ия с гос. участием'|||'индивидуальный'|1930||'4/5'||11|86|6106||4756|1350|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'||2|1||0|
99|'московский'|'Московская Застава'|'Киевская ул.'|'24/22'||'л.Б'|1201099|'орг-ия с гос. участием'|||'индивидуальный'|1930||4||6|31|3045||1761|1284|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|||||1|
100|'московский'|'Гагаринское'|'Космонавтов пр.'|18|1||1201100|'орг-ия с гос. участием'||||1964||5||7|139|6936||6870|66|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
101|'московский'|'Гагаринское'|'Космонавтов пр.'|20|2||1201101|'орг-ия с гос. участием'||||1963||5||6|118|5434||5388||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
102|'московский'|'Гагаринское'|'Космонавтов пр.'|20|3||1201102|'орг-ия с гос. участием'||||1963||5||6|118|5442||5389|53|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'||1|1||1|
103|'московский'|'Гагаринское'|'Космонавтов пр.'|22|||1201103|'орг-ия с гос. участием'||||1970||14||1|97|4901||4668|233|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
104|'московский'|'Гагаринское'|'Космонавтов пр.'|26|||1201104|'орг-ия с гос. участием'||||1972||14||1|97|5036||4652|384|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|2|2|1||1|
