'Приложение № 1'|||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||
'Общие характеристики многоквартирных домов (МКД) на территории'|||||||||||||||||||||||||||||||||||||
'МОСКОВСКОГО  района'|||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||
'"Графы ""1""-""10"" заполнять по всем многоквартирным домам района"'|||||||||||||||||||||||||||||||||||||
'№ п/п'|'Адрес МКД'|||||||||' Технические характеристики МКД'||||||||||||||||||||||'Количество общедомовых приборов учета энергоресурсов на вводах, шт.'|||||'Примечание'
|'Район'|'муниципальное образование'|'Улица'|'Номер'|'Номер корпуса'|'Номер строения'|'Код дома БТИ'|'Форма управления МКД'|'Категория дома: ведомственный / общежитие / гостиничного типа'|'Тип дома'|'Серия дома'|'Год постройки'|'Тип стен'|'"Количество этажей (при разной этажности указать через ""/"", начиная с 1-го подъезда)"'|'"Кол-во подземных этажей (при разной этажности указать через ""/"", начиная с 1-го подъезда)"'|'Количество подъездов'|'Количество квартир'|'Общая площадь дома'|'Общая отапливаемая площадь дома'|'Площадь жилых помещений'|'Площадь  нежилых помещений (за искл. мест общего пользования)'|'Электоэнергия (да/нет)'|'"ХВС'||||||||||||||
'(да/нет)"'|'"ГВС'||||||||||||||||||||||||||||||||||||
'(да/нет)"'|'Водоотведение (да/нет)'|'Отопление (да/нет)'|'Газоснабжение (да/нет)'|'Оснащение газ. колонками (да/нет)'|'"Оснащение газ.плитами'||||||||||||||||||||||||||||||||
'(да/нет)"'|'"Оснащение электроплитами'||||||||||||||||||||||||||||||||||||
'(да/нет)"'|'Кол-во лифтов дома, шт.'|'Электроэнергия'|'ХВС'|'ГВС'|'Тепловая энергия'|'Газ'|||||||||||||||||||||||||||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38
1096|'Московский'||'Космонавтов пр.'|27|1||1208064|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1097|'Московский'||'Космонавтов пр.'|27|2||1208065|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1098|'Московский'||'Космонавтов пр.'|27|3||1208066|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1099|'Московский'||'Космонавтов пр.'|27|4||1208067|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1100|'Московский'||'Космонавтов пр.'|27|5||1208068|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1101|'Московский'||'Космонавтов пр.'|29|1||1208069|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1102|'Московский'||'Космонавтов пр.'|29|2||1208070|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1103|'Московский'||'Космонавтов пр.'|29|3||1208071|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1104|'Московский'||'Космонавтов пр.'|29|8||1208072|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1105|'Московский'||'Космонавтов пр.'|30|1||1208073|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1106|'Московский'||'Космонавтов пр.'|30|2||1208074|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1107|'Московский'||'Космонавтов пр.'|30|3||1208075|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1108|'Московский'||'Космонавтов пр.'|32|||1208076|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1109|'Московский'||'Космонавтов пр.'|34|||1208077|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1110|'Московский'||'Космонавтов пр.'|36|||1208078|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1111|'Московский'||'Космонавтов пр.'|38|2||1208079|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1112|'Московский'||'Космонавтов пр.'|48|1||1208080|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1113|'Московский'||'Космонавтов пр.'|48|3||1208081|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1114|'Московский'||'Космонавтов пр.'|50|1||1208082|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1115|'Московский'||'Космонавтов пр.'|50|4||1208083|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1116|'Московский'||'Космонавтов пр.'|52|2||1208084|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1117|'Московский'||'Космонавтов пр.'|52|3||1208085|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1118|'Московский'||'Космонавтов пр.'|52|4||1208086|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1119|'Московский'||'Космонавтов пр.'|52|5||1208087|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1120|'Московский'||'Космонавтов пр.'|52|6||1208088|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1121|'Московский'||'Космонавтов пр.'|60|||1208089|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1122|'Московский'||'Космонавтов пр.'|66|||1208090|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1123|'Московский'||'Космонавтов пр.'|68|1||1208091|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1124|'Московский'||'Космонавтов пр.'|72|||1208092|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1125|'Московский'||'Космонавтов пр.'|76|||1208093|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1126|'Московский'||'Космонавтов пр.'|80|||1208094|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1127|'Московский'||'Космонавтов пр.'|84|||1208095|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1128|'Московский'||'Космонавтов пр.'|86|1||1208096|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1129|'Московский'||'Космонавтов пр.'|92|||1208097|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1130|'Московский'||'Космонавтов пр.'|94|||1208098|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1131|'Московский'||'Краснопутиловская ул.'|109|||1208099|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1132|'Московский'||'Кузнецовская ул.'|10|3||1208100|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1133|'Московский'||'Кузнецовская ул.'|8|3||1208101|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1134|'Московский'||'Ленсовета ул.'|48|||1208102|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1135|'Московский'||'Ленсовета ул.'|50|||1208103|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1136|'Московский'||'Ленсовета ул.'|52|||1208104|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1137|'Московский'||'Ленсовета ул.'|54|||1208105|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1138|'Московский'||'Ленсовета ул.'|56|||1208106|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1139|'Московский'||'Ленсовета ул.'|60|||1208107|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1140|'Московский'||'Ленсовета ул.'|62|1||1208108|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1141|'Московский'||'Ленсовета ул.'|62|2||1208109|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1142|'Московский'||'Ленсовета ул.'|64|||1208110|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1143|'Московский'||'Ленсовета ул.'|66|||1208111|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1144|'Московский'||'Ленсовета ул.'|74|||1208112|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1145|'Московский'||'Ленсовета ул.'|76|||1208113|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1146|'Московский'||'Ленсовета ул.'|78|||1208114|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1147|'Московский'||'Московское шоссе'|4|||1208115|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1148|'Московский'||'Московское шоссе'|6|||1208116|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1149|'Московский'||'Московское шоссе'|8|||1208117|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1150|'Московский'||'Новоизмайловский пр.'|33|||1208118|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1151|'Московский'||'Новоизмайловский пр.'|69|||1208119|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1152|'Московский'||'Орджоникидзе ул.'|31|1||1208120|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1153|'Московский'||'Орджоникидзе ул.'|31|2||1208121|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1154|'Московский'||'Орджоникидзе ул.'|33|||1208122|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1155|'Московский'||'Орджоникидзе ул.'|35|1||1208123|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1156|'Московский'||'Орджоникидзе ул.'|35|2||1208124|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1157|'Московский'||'Орджоникидзе ул.'|37|1||1208125|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1158|'Московский'||'Орджоникидзе ул.'|37|2||1208126|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1159|'Московский'||'Орджоникидзе ул.'|39|||1208127|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1160|'Московский'||'Орджоникидзе ул.'|41|1||1208128|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1161|'Московский'||'Орджоникидзе ул.'|41|2||1208129|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1162|'Московский'||'Орджоникидзе ул.'|43|||1208130|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1163|'Московский'||'Орджоникидзе ул.'|'45/1'|||1208131|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1164|'Московский'||'Орджоникидзе ул.'|'53/56'|||1208132|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1165|'Московский'||'Орджоникидзе ул.'|55|||1208133|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1166|'Московский'||'Орджоникидзе ул.'|57|||1208134|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1167|'Московский'||'Орджоникидзе ул.'|59|||1208135|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1168|'Московский'||'Победы ул.'|4|||1208136|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1169|'Московский'||'Пулковская ул.'|17|||1208137|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1170|'Московский'||'Пулковская ул.'|3|||1208138|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1171|'Московский'||'Пулковская ул.'|9|2||1208139|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1172|'Московский'||'Пулковское шоссе'|5|1||1208140|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1173|'Московский'||'Пулковское шоссе'|5|2||1208141|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1174|'Московский'||'Пулковское шоссе'|5|4||1208142|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1175|'Московский'||'Пулковское шоссе'|9|4||1208143|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1176|'Московский'||'Типанова ул.'|29||'А, Б, В'|1208144|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1177|'Московский'||'Типанова ул.'|32|1||1208145|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1178|'Московский'||'Типанова ул.'|32|2||1208146|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1179|'Московский'||'Типанова ул.'|32|3||1208147|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1180|'Московский'||'Типанова ул.'|34|2||1208148|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1181|'Московский'||'Типанова ул.'|34|3||1208149|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1182|'Московский'||'Юрия Гагарина пр.'|12|1||1208150|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1183|'Московский'||'Юрия Гагарина пр.'|18|1||1208151|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1184|'Московский'||'Юрия Гагарина пр.'|20|6||1208152|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1185|'Московский'||'Юрия Гагарина пр.'|24|1||1208153|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1186|'Московский'||'Юрия Гагарина пр.'|28|1||1208154|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1187|'Московский'||'Юрия Гагарина пр.'|28|2||1208155|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1188|'Московский'||'Юрия Гагарина пр.'|28|3||1208156|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1189|'Московский'||'Юрия Гагарина пр.'|28|4||1208157|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1190|'Московский'||'Юрия Гагарина пр.'|38|2||1208158|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1191|'Московский'||'Юрия Гагарина пр.'|38|3||1208159|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1192|'Московский'||'Юрия Гагарина пр.'|38|4||1208160|'ЖСК'||'жилой'|||||||||||||||||||||||||||
1193|'Московский'||'Бассейная ул.'|14|||1209001||'Ведомственное общежитие'||||||||||||||||||||||||||||
1194|'Московский'||'Варшавская ул.'|8|||1209002||'Ведомственное общежитие'||||||||||||||||||||||||||||
1195|'Московский'||'Вертолетная ул.'|7|||1209003||'Ведомственное общежитие'||||||||||||||||||||||||||||
1196|'Московский'||'Вертолетная ул.'|9|||1209004||'Ведомственное общежитие'||||||||||||||||||||||||||||
1197|'Московский'||'Вертолетная ул.'|11|||1209005||'Ведомственное общежитие'||||||||||||||||||||||||||||
1198|'Московский'||'Вертолетная ул.'|13||'А, А, Б'|1209006||'Ведомственное общежитие'||||||||||||||||||||||||||||
1199|'Московский'||'Вертолетная ул.'|13|2||1209007||'Ведомственный жилой дом'||||||||||||||||||||||||||||
1200|'Московский'||'Гастелло ул.'|20|||1209008||'Ведомственное общежитие'||||||||||||||||||||||||||||
1201|'Московский'||'Звездная ул.'|13|||1209009||'Ведомственное общежитие'||||||||||||||||||||||||||||
1202|'Московский'||'Звездная ул.'|13|2||1209010||'Ведомственное общежитие'||||||||||||||||||||||||||||
1203|'Московский'||'Звездная ул.'|7|2||1209011||'Ведомственное общежитие'||||||||||||||||||||||||||||
1204|'Московский'||'Космонавтов пр.'|96|2||1209012||'Ведомственное общежитие'||||||||||||||||||||||||||||
1205|'Московский'||'Костюшко ул.'|1|1||1209013||'Ведомственное общежитие'||||||||||||||||||||||||||||
1206|'Московский'||'Костюшко ул.'|3|2||1209014||'Ведомственное общежитие'||||||||||||||||||||||||||||
1207|'Московский'||'Кузнецовская ул.'|9|3||1209015||'Ведомственное общежитие'||||||||||||||||||||||||||||
1208|'Московский'||'Ленинский пр.'|161|4||1209016||'Ведомственное общежитие'||||||||||||||||||||||||||||
1209|'Московский'||'Ленсовета ул.'|23|||1209017||'Ведомственное общежитие'||||||||||||||||||||||||||||
1210|'Московский'||'Ленсовета ул.'|29|||1209018||'Ведомственное общежитие'||||||||||||||||||||||||||||
1211|'Московский'||'Московский пр.'|140|||1209019||'Ведомственное общежитие'||||||||||||||||||||||||||||
1212|'Московский'||'Московский пр.'|148||'В'|1209020||'Ведомственное общежитие'||||||||||||||||||||||||||||
1213|'Московский'||'Московский пр.'|208|1||1209021||'Ведомственное общежитие'||||||||||||||||||||||||||||
1214|'Московский'||'Московское шоссе'|44|1||1209022||'Ведомственный жилой дом'||||||||||||||||||||||||||||
1215|'Московский'||'Московское шоссе'|44|10||1209023||'Ведомственный жилой дом'||||||||||||||||||||||||||||
1216|'Московский'||'Московское шоссе'|44|3||1209024||'Ведомственный жилой дом'||||||||||||||||||||||||||||
1217|'Московский'||'Московское шоссе'|44|5||1209025||'Ведомственный жилой дом'||||||||||||||||||||||||||||
1218|'Московский'||'Московское шоссе'|44|6||1209026||'Ведомственный жилой дом'||||||||||||||||||||||||||||
1219|'Московский'||'Московское шоссе'|44|7||1209027||'Ведомственный жилой дом'||||||||||||||||||||||||||||
1220|'Московский'||'Московское шоссе'|44|8||1209028||'Ведомственный жилой дом'||||||||||||||||||||||||||||
