1|'06_000001'||||||||||||||||||||||||||||||||||||||||||||||||||'разгружен'
195|'06_000195'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'95/70'|'да'|||||||122.3|301.4|23.4|'Р'|25.8|'Р'|25.8|'Р'|44.5|'Р'|13.2|'Р'|9.7|'Р'|11.3|'Р'|10.8|'Р'|12.3|'Р'|35.9|'Р'|35.8|'Р'|36.1|'Р'|284.6|0.0736|'95-70'|'зависимая'|0|
196|'06_000196'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'95/70'|'да'|||||||136.5|387.4|41.6|'Р'|44.8|'Р'|45.2|'Р'|40.1|'Р'|24.4|'Р'|7.6|'Р'|8.8|'Р'|8.4|'Р'|8.5|'Р'|31.4|'Р'|31.4|'Р'|31.4|'Р'|323.6|0.106|'95-70'|'зависимая'|0|
197|'06_000197'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'95/70'|'да'|||||||156|407.7|36.7|'Р'|40.3|'Р'|40.3|'Р'|25.7|'Р'|20.4|'Р'|5.7|'Р'|6.5|'Р'|6.3|'Р'|6.3|'Р'|20.7|'Р'|20.7|'Р'|20.7|'Р'|250.3|0.105|'95-70'|'зависимая'|0|
198|'06_000198'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'95/70'|'да'|||||||72.9|204.2|20.3|'Р'|22.1|'Р'|22.1|'Р'|22.1|'Р'|12.5|'Р'|6.2|'Р'|7.1|'Р'|6.8|'Р'|6.9|'Р'|17.9|'Р'|17.9|'Р'|17.9|'Р'|179.8|0.042|'95-70'|'зависимая'|0|
199|'06_000199'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'95/70'|'да'|||||||86.4|218.1|17.9|'Р'|19.4|'Р'|19.4|'Р'|19.4|'Р'|10.3|'Р'|5.3|'Р'|6.2|'Р'|5.9|'Р'|6|'Р'|16.8|'Р'|16.8|'Р'|16.8|'Р'|160.2|0.041|'95-70'|'зависимая'|0|
200|'06_000200'||||||||||||||||||||||||||||||||||||||||||||||||||
201|'06_000201'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||493.2|454.8|64|'Р'|63.4|'Р'|62.8|'Р'|62.4|'Р'|32.8|'Р'|12.1|'Р'|13.2|'Р'|15.1|'Р'|15.1|'Р'|43.3|'Р'|45.4|'Р'|45.4|'Р'|475|0.15|'130-70'|'зависимая'|0|
202|'06_000202'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||836.2|925.6|120|'Р'|120|'Р'|117.3|'Р'|116.5|'Р'|64.5|'Р'|26.5|'Р'|28.9|'Р'|33.1|'Р'|31.8|'Р'|88.2|'Р'|92.4|'Р'|92.4|'Р'|931.6|0.2847|'130-70'|'зависимая'||
203|'06_000203'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||385.4|372.1|48.1|'Р'|47.7|'Р'|47.2|'Р'|46.9|'Р'|26.6|'Р'|9.8|'Р'|10.6|'Р'|12.2|'Р'|12.2|'Р'|31.9|'Р'|33.5|'Р'|34.4|'Р'|361.1|0.119|'130-70'|'зависимая'|0|
204|'06_000204'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||383.4|335.7|45.2|'Р'|44.7|'Р'|44.3|'Р'|44|'Р'|23.6|'Р'|8.1|'Р'|8.8|'Р'|10.2|'Р'|10.2|'Р'|30|'Р'|31.5|'Р'|31.5|'Р'|332.1|0.118|'130-70'|'зависимая'|0|
205|'06_000205'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||182.5|242.5|31|'Р'|30.6|'Р'|30.2|'Р'|29.9|'Р'|17.4|'Р'|7.4|'Р'|8|'Р'|9.2|'Р'|9.5|'Р'|23|'Р'|24.1|'Р'|24.2|'Р'|244.5|0.103|'130-70'|'зависимая'|0|
206|'06_000206'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||702.1|761|92.6|'Р'|92.6|'Р'|90.5|'Р'|89.9|'Р'|50|'Р'|22.9|'Р'|24.9|'Р'|28.6|'Р'|27.4|'Р'|73.3|'Р'|48.6|'Д'|83.6|'Д'|724.9|0.1688|'130-70'|'зависимая'||
207|'06_000207'||||||||||||||||||||||||||||||||||||||||||||||||||
208|'06_000208'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||761.5|646.8|109|'Д'|105|'Д'|97.1|'Д'|76|'Д'|43.9|'Д'|15|'Д'|7.7|'Д'|11.6|'Д'|12.9|'Д'|50.4|'Д'|59.5|'Д'|81.6|'Д'|669.7|0.2588|'130-70'|'зависимая'||
209|'06_000209'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||726.3|733.4|100.1|'Р'|100.1|'Р'|100.1|'Р'|99.1|'Р'|50.6|'Р'|19.5|'Р'|20.9|'Р'|24.4|'Р'|24.4|'Р'|77.3|'Р'|77.6|'Р'|76.7|'Р'|770.8|0.207|'130-70'|'зависимая'||
210|'06_000210'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1518.8|1604.4|217.1|'Р'|217.1|'Р'|217.1|'Р'|215|'Р'|113.6|'Р'|44|'Р'|47.2|'Р'|55|'Р'|55|'Р'|164.8|'Р'|165.4|'Р'|165.4|'Р'|1676.7|0.454|'130-70'|'зависимая'||
211|'06_000211'||||||||||||||||||||||||||||||||||||||||||||||||||
212|'06_000212'||||||||||||||||||||||||||||||||||||||||||||||||||
213|'06_000213'|'ГУП ТЭК СПб'||'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||464.3|371|50.9|'Р'|50.6|'Р'|50.7|'Р'|52.6|'Р'|26.2|'Р'|9.3|'Р'|5.4|'Р'|9.2|'Р'|9.3|'Р'|35.9|'Р'|37.8|'Р'|37.9|'Р'|375.8|0.147|'130-70'|'зависимая'|0|
214|'06_000214'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||801.1|742.6|93.9|'Р'|90.5|'Р'|91.5|'Р'|93.9|'Р'|50.7|'Р'|25.5|'Р'|15.7|'Р'|25.3|'Р'|24.5|'Р'|66.6|'Р'|57|'Д'|94.2|'Д'|729.3|0.208|'130-70'|'зависимая'|1|
215|'06_000215'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||367.4|417.4|67|'Р'|66.9|'Р'|67.3|'Р'|70.1|'Р'|36|'Р'|12.6|'Р'|7.3|'Р'|12.6|'Р'|12.1|'Р'|38|'Р'|40.1|'Р'|40.1|'Р'|470.1|0.1025|'130-70'|'зависимая'|1|
216|'06_000216'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||414.2|386.3|49.7|'Р'|49.7|'Р'|50|'Р'|52|'Р'|26.7|'Р'|11|'Р'|6.4|'Р'|11|'Р'|10.6|'Р'|36.4|'Р'|38.4|'Р'|38.4|'Р'|380.3|0.1219|'130-70'|'зависимая'|1|
217|'06_000217'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||825.5|734.9|93|'Р'|89.2|'Р'|90.7|'Р'|93|'Р'|50.3|'Р'|24.7|'Р'|15.1|'Р'|24.4|'Р'|23.6|'Р'|68|'Р'|70.8|'Р'|71.3|'Р'|714.1|0.208|'130-70'|'зависимая'|1|
218|'06_000218'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||771.3|778.1|108.5|'Р'|108.4|'Р'|109|'Р'|113.5|'Р'|56|'Р'|21.3|'Р'|12.4|'Р'|21.2|'Р'|20.4|'Р'|76.3|'Р'|80.6|'Р'|81|'Р'|808.6|0.2148|'130-70'|'зависимая'|1|
219|'06_000219'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||820.6|895.1|124.4|'Р'|123|'Р'|125.2|'Р'|128.6|'Р'|66.9|'Р'|27.8|'Р'|16.1|'Р'|27.6|'Р'|26.8|'Р'|84.6|'Р'|74.8|'Д'|128.6|'Д'|954.4|0.2358|'130-70'|'зависимая'|1|
220|'06_000220'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||559|730.5|107|'Р'|105.8|'Р'|107.7|'Р'|110.5|'Р'|56.3|'Р'|22.6|'Р'|13.1|'Р'|22.4|'Р'|21.7|'Р'|71.6|'Р'|75.3|'Р'|75.1|'Р'|789.1|0.2033|'130-70'|'зависимая'|2|
221|'06_000221'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||1084.1|1103.1|150.3|'Р'|148.6|'Р'|151.3|'Р'|155.3|'Р'|78.4|'Р'|35.3|'Р'|20.5|'Р'|35.1|'Р'|34|'Р'|114.1|'Р'|73.3|'Д'|111.5|'Д'|1107.7|0.2988|'130-70'|'зависимая'|1|
222|'06_000222'||||||||||||||||||||||||||||||||||||||||||||||||||
223|'06_000223'||||||||||||||||||||||||||||||||||||||||||||||||||
224|'06_000224'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||555.9|571.3|69.9|'Р'|69.9|'Р'|69.9|'Р'|69.2|'Р'|37.2|'Р'|14.5|'Р'|15.5|'Р'|18.1|'Р'|18.1|'Р'|57.6|'Р'|57.6|'Р'|57.6|'Р'|555.1|0.161|'130-70'|'зависимая'|0|
225|'06_000225'||||||||||||||||||||||||||||||||||||||||||||||||||
226|'06_000226'||||||||||||||||||||||||||||||||||||||||||||||||||
227|'06_000227'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||329.5|324.6|40.9|'Р'|38.7|'Р'|39.8|'Р'|39.6|'Р'|23.5|'Р'|11.4|'Р'|7|'Р'|11.3|'Р'|10.9|'Р'|27.9|'Р'|29.1|'Р'|27.9|'Р'|308|0.099|'130-70'|'зависимая'|1|
228|'06_000228'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||328.3|296.1|38.6|'Р'|36.6|'Р'|37.6|'Р'|37.4|'Р'|21|'Р'|10.5|'Р'|6.4|'Р'|10.3|'Р'|10|'Р'|27.2|'Р'|28.4|'Р'|26.5|'Р'|290.5|0.0984|'130-70'|'зависимая'|1|
229|'06_000229'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||328.9|323.1|40.6|'Р'|38.5|'Р'|39.6|'Р'|39|'Р'|23.2|'Р'|11.8|'Р'|7.2|'Р'|11.7|'Р'|11.3|'Р'|28.6|'Р'|29.8|'Р'|27.4|'Р'|308.7|0.0987|'130-70'|'зависимая'|1|
230|'06_000230'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||330.7|305.9|39.1|'Р'|37.1|'Р'|38.1|'Р'|37.5|'Р'|21.8|'Р'|11.6|'Р'|7.1|'Р'|11.5|'Р'|11.1|'Р'|28.3|'Р'|29.5|'Р'|27.6|'Р'|300.3|0.0996|'130-70'|'зависимая'|1|
231|'06_000231'||||||||||||||||||||||||||||||||||||||||||||||||||
232|'06_000232'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||304.1|321.1|38.7|'Р'|36.7|'Р'|37.7|'Р'|37.6|'Р'|22.6|'Р'|12.4|'Р'|7.6|'Р'|12.2|'Р'|11.9|'Р'|28.8|'Р'|30|'Р'|29.9|'Р'|306.1|0.0864|'130-70'|'зависимая'|1|
233|'06_000233'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||326.9|310.8|39|'Р'|37|'Р'|38|'Р'|37.9|'Р'|22.1|'Р'|11.8|'Р'|7.2|'Р'|11.7|'Р'|11.3|'Р'|28.1|'Р'|29.3|'Р'|28.1|'Р'|301.5|0.0977|'130-70'|'зависимая'|1|
234|'06_000234'||||||||||||||||||||||||||||||||||||||||||||||||||
235|'06_000235'||||||||||||||||||||||||||||||||||||||||||||||||||
236|'06_000236'||||||||||||||||||||||||||||||||||||||||||||||||||
237|'06_000237'||||||||||||||||||||||||||||||||||||||||||||||||||
238|'06_000238'||||||||||||||||||||||||||||||||||||||||||||||||||
239|'06_000239'||||||||||||||||||||||||||||||||||||||||||||||||||
240|'06_000240'||||||||||||||||||||||||||||||||||||||||||||||||||
241|'06_000241'||||||||||||||||||||||||||||||||||||||||||||||||||
242|'06_000242'||||||||||||||||||||||||||||||||||||||||||||||||||
243|'06_000243'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||315.8|264.2|32.7|'Р'|32.3|'Р'|32.7|'Р'|33.8|'Р'|18.1|'Р'|8.5|'Р'|4.8|'Р'|8.4|'Р'|8.1|'Р'|23.8|'Р'|25|'Р'|25.2|'Р'|253.4|0.085|'130-70'|'зависимая'|1|
244|'06_000244'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||319.5|348.2|47.2|'Р'|46.5|'Р'|47.2|'Р'|48.7|'Р'|26.4|'Р'|12.9|'Р'|7.4|'Р'|12.9|'Р'|12.4|'Р'|32.5|'Р'|33.8|'Р'|34.3|'Р'|362.2|0.099|'130-70'|'зависимая'|1|
245|'06_000245'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'да'|||||||428.1|411.3|43.2|'Р'|42.7|'Р'|43.2|'Р'|44.7|'Р'|24.9|'Р'|15|'Р'|8.6|'Р'|15|'Р'|14.4|'Р'|39.5|'Р'|41.1|'Р'|41.8|'Р'|374.1|0.1331|'130-70'|'зависимая'|1|
246|'06_000246'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'да'|||||||549.5|554.5|73.3|'Р'|72.5|'Р'|73.4|'Р'|75.8|'Р'|40.1|'Р'|18.8|'Р'|10.7|'Р'|18.7|'Р'|18|'Р'|52.2|'Р'|54.8|'Р'|55.3|'Р'|563.6|0.1673|'130-70'|'зависимая'|1|
247|'06_000247'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||50||'130/70'|'нет'|||||||28.6|34.5|6.2|'Р'|4.8|'Р'|6.4|'Р'|3.5|'Р'|0.3|'Р'|0||0||0||0||2.8|'Р'|3.4|'Р'|4.5|'Р'|31.9||'130-70'|'зависимая'|0|
248|'06_000248'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'нет'|||||||585.4|651.1|117.8|'Р'|90.9|'Р'|120.2|'Р'|65.3|'Р'|5.7|'Р'|0||0||0||0||52.3|'Р'|64.3|'Р'|84.5|'Р'|601||'130-70'|'зависимая'|0|
249|'06_000249'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||80||'130/70'|'нет'|||||||540.8|601.5|108.8|'Р'|84|'Р'|111.1|'Р'|60.3|'Р'|5.2|'Р'|0||0||0||0||48.3|'Р'|59.4|'Р'|78.1|'Р'|555.2||'130-70'|'зависимая'|0|
250|'06_000250'|||||||||76||'130/70'|'да'|||||||391.3|434.5|70.8|'Р'|70.8|'Р'|70.8|'Р'|70.1|'Р'|36.6|'Р'|10.3|'Р'|11|'Р'|12.9|'Р'|12.9|'Р'|40.6|'Р'|41|'Р'|34.8|'Д'|482.6|0.174|'130-70'|'зависимая'||
251|'06_000251'||||||||||||||||||||||||||||||||||||||||||||||||||
252|'06_000252'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||652.2|695.3|96.3|'Р'|96.3|'Р'|96.3|'Р'|95.4|'Р'|49|'Р'|15.8|'Р'|17|'Р'|19.8|'Р'|19.8|'Р'|69.9|'Р'|70.5|'Р'|69.4|'Р'|715.5|0.196|'130-70'|'зависимая'||
253|'06_000253'||||||||||||||||||||||||||||||||||||||||||||||||||
254|'06_000254'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||353.5|334.8|47.1|'Р'|47.1|'Р'|47.1|'Р'|46.6|'Р'|23.9|'Р'|8.7|'Р'|9.3|'Р'|10.9|'Р'|10.9|'Р'|34.3|'Р'|34.7|'Р'|34.7|'Р'|355.3|0.131|'130-70'|'зависимая'|0|
255|'06_000255'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1242.2|1410.2|171.6|'Р'|171.6|'Р'|171.6|'Р'|170|'Р'|87.6|'Р'|36.7|'Р'|39.4|'Р'|45.9|'Р'|45.9|'Р'|155.1|'Р'|155.1|'Р'|155.1|'Д'|1405.6|0.33|'130-70'|'зависимая'||
256|'06_000256'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1068.3|1263|174.9|'Р'|174.9|'Р'|174.9|'Р'|173.2|'Р'|90.5|'Р'|32.3|'Р'|34.6|'Р'|40.3|'Р'|40.3|'Р'|130.77|'Р'|131.2|'Р'|129.9|'Р'|1327.77|0.3072|'130-70'|'зависимая'||
257|'06_000257'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||916.5|888.4|138.3|'Р'|138.3|'Р'|138.3|'Р'|136.9|'Р'|70|'Р'|24.6|'Р'|26.4|'Р'|30.8|'Р'|30.8|'Р'|106.3|'Р'|106.3|'Р'|106.3|'Р'|1053.3|0.32|'130-70'|'зависимая'||
258|'06_000258'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||796.1|953.8|135.3|'Р'|135.3|'Р'|135.3|'Р'|134|'Р'|67.8|'Р'|21.4|'Р'|23|'Р'|26.8|'Р'|26.8|'Р'|99.9|'Р'|99.9|'Р'|75.4|'Д'|980.9|0.24663|'130-70'|'зависимая'||
259|'06_000259'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||915.1|986|135.8|'Д'|131.4|'Д'|129.3|'Д'|87.8|'Д'|57.7|'Д'|20.6|'Д'|13.8|'Д'|18.4|'Д'|20.6|'Д'|89|'Д'|88.3|'Д'|109.4|'Д'|902.1|0.2735|'130-70'|'зависимая'||
260|'06_000260'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1199.9|1308.1|177.1|'Р'|177.1|'Р'|177.1|'Р'|176.7|'Р'|90.2|'Р'|28.6|'Р'|30.6|'Р'|35.7|'Р'|35.7|'Р'|133.9|'Р'|82.8|'Д'|135.5|'Д'|1281|0.316|'130-70'|'зависимая'||
261|'06_000261'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1405.5|1454.1|195|'Р'|195|'Р'|195|'Р'|193.1|'Р'|101.4|'Р'|38.4|'Р'|41.2|'Р'|48.1|'Р'|48.1|'Р'|153|'Р'|153|'Р'|130.7|'Д'|1492|0.3651|'130-70'|'зависимая'||
262|'06_000262'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|3||76||'130/70'|'да'|||||||2395.6|2088.3|312.6|'Р'|312.6|'Р'|312.6|'Р'|309.6|'Р'|132|'Р'|71.3|'Р'|76.4|'Р'|89.1|'Р'|89.1|'Р'|296.8|'Р'|296.8|'Р'|294.5|'Р'|2593.4|0.624|'130-70'|'зависимая'|3|
263|'06_000263'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1065.8|1014.9|131.6|'Р'|131.6|'Р'|131.6|'Р'|130.4|'Р'|68.9|'Р'|29|'Р'|30.8|'Р'|36.3|'Р'|36.3|'Р'|114.6|'Р'|114.6|'Р'|100.9|'Д'|1056.6|0.3233|'130-70'|'зависимая'||
264|'06_000264'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1125.5|1288|179.2|'Р'|179.2|'Р'|179.2|'Р'|183.8|'Р'|93.1|'Р'|32|'Р'|34.3|'Р'|40|'Р'|40|'Р'|135.3|'Р'|75.7|'Д'|132.1|'Д'|1303.9|0.311|'130-70'|'зависимая'||
265|'06_000265'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||876.1|793.1|94.3|'Р'|94.3|'Р'|94.3|'Р'|93.4|'Р'|49.5|'Р'|19.8|'Р'|21.1|'Р'|24.8|'Р'|24.8|'Р'|79.7|'Р'|80.2|'Р'|78.7|'Р'|754.9|0.209|'130-70'|'зависимая'||
266|'06_000266'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||912.6|925.4|107|'Р'|107|'Р'|107|'Р'|105.9|'Р'|58.5|'Р'|26.9|'Р'|28.6|'Р'|33.6|'Р'|33.6|'Р'|94.8|'Р'|95.4|'Р'|94.6|'Р'|892.9|0.1985|'130-70'|'зависимая'||
267|'06_000267'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||792.6|713.5|91.2|'Р'|91.2|'Р'|91.2|'Р'|90.3|'Р'|48.8|'Р'|17.6|'Р'|18.9|'Р'|22.1|'Р'|22.1|'Р'|70.5|'Р'|70.5|'Р'|60.2|'Д'|694.6|0.271|'130-70'|'зависимая'||
268|'06_000268'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||632.1|649.1|75|'Р'|75|'Р'|75|'Р'|74.2|'Р'|39.4|'Р'|17.7|'Р'|18.7|'Р'|22.1|'Р'|22.1|'Р'|66.6|'Р'|69.2|'Р'|63.4|'Р'|618.4|0.155|'130-70'|'зависимая'|1|
269|'06_000269'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||843.7|916.1|104.7|'Р'|104.7|'Р'|104.7|'Р'|103.7|'Р'|57.4|'Р'|28.8|'Р'|30.6|'Р'|36|'Р'|36|'Р'|97.3|'Р'|97.8|'Р'|73.7|'Д'|875.4|0.1629|'130-70'|'зависимая'||
270|'06_000270'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|0||76||'130/70'|'да'|||||||435.2|383.8|43.4|'Р'|43.4|'Р'|43.4|'Р'|42.9|'Р'|22.8|'Р'|9.5|'Р'|10.1|'Р'|11.9|'Р'|11.9|'Р'|37.4|'Р'|38.8|'Р'|35.3|'Р'|350.8|0.133|'130-70'|'зависимая'|1|
271|'06_000271'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1200|1230.3|155.3|'Р'|155.3|'Р'|155.3|'Р'|153.8|'Р'|84.6|'Р'|37.1|'Р'|39.8|'Р'|46.4|'Р'|46.4|'Р'|126.1|'Р'|126.1|'Р'|110.1|'Д'|1236.3|0.2625|'130-70'|'зависимая'||
272|'06_000272'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||406.2|396.8|44.7|'Р'|44.7|'Р'|44.7|'Р'|44.3|'Р'|24.3|'Р'|11.9|'Р'|12.6|'Р'|14.9|'Р'|14.9|'Р'|40.3|'Р'|41.8|'Р'|37.3|'Р'|376.4|0.1053|'130-70'|'зависимая'|1|
273|'06_000273'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||918.8|982|137.5|'Р'|137.5|'Р'|137.5|'Р'|136.1|'Р'|74|'Р'|27.1|'Р'|29.1|'Р'|33.9|'Р'|33.9|'Р'|96.9|'Р'|60.2|'Д'|98.5|'Д'|1002.2|0.3044|'130-70'|'зависимая'||
274|'06_000274'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1101.2|955.7|109.6|'Р'|109.6|'Р'|109.6|'Р'|108.5|'Р'|56.9|'Р'|22.9|'Р'|24.2|'Р'|28.6|'Р'|28.6|'Р'|93.6|'Р'|66.1|'Д'|107.3|'Д'|865.5|0.3014|'130-70'|'зависимая'||
275|'06_000275'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС 1 Колпинского района'||'Гкал'|||76||'130/70'|'да'|||||||1193.9|1288.1|160.7|'Р'|160.7|'Р'|160.7|'Р'|159.2|'Р'|89.7|'Р'|40.2|'Р'|43.1|'Р'|50.3|'Р'|50.3|'Р'|130.1|'Р'|130.1|'Р'|130.1|'Р'|1305.2|0.2594|'130-70'|'зависимая'||
