109|17000109|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|2||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'Пражская 17-1 с 01.01.2012г. перев. в 3ф.'|3011.43|2841.66|526.63|'Д'|330.23|'Д'|447.92|'Д'|317.68|'Д'|139.19|'Д'|68.37|'Д'|68.13|'Д'|70.92|'Д'|88.6|'Д'|343.66|'Д'|298.75|'Д'|384.91|'Д'|3084.99|1.619|'150-70'|'зависимая'|2|'разгружен'
110|17000110|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|2||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||4713.012|4620.6|842.78|'Д'|549.71|'Д'|745.38|'Д'|425.91|'Д'|177.62|'Д'|109.82|'Д'|101.42|'Д'|100.91|'Д'|133.69|'Д'|481|'Д'|457.57|'Д'|618.25|'Д'|4744.06|2.82|'150-70'|'зависимая'|2|'разгружен'
111|17000111|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|2||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||3231.46|3091.44|514.48|'Д'|327.31|'Д'|483.67|'Д'|237.41|'Д'|114.41|'Д'|72.77|'Д'|66.4|'Д'|60.42|'Д'|80.31|'Д'|326.66|'Д'|305.33|'Д'|375.17|'Д'|2964.34|1.62|'150-70'|'зависимая'|2|'разгружен'
112|17000112|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|3||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|4823.38|4826.21|755.57|'Д'|532.57|'Д'|718.95|'Д'|477.16|'Д'|167.45|'Д'|109.03|'Д'|94.82|'Д'|100.19|'Д'|128.5|'Д'|404.57|'Д'|467.24|'Д'|588.6|'Д'|4544.65|2.28|'150-70'|'зависимая'|3|'разгружен'
113|17000113|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|7.4|'150/70'|'да'|'нет'|'да'|'нет'||'нет'||2230.14|1667.65|287.51|'Д'|201.27|'Д'|283.35|'Д'|180.89|'Д'|89.14|'Д'|62.65|'Д'|57.99|'Д'|57.05|'Д'|77.53|'Д'|209.05|'Д'|187.15|'Д'|241.15|'Д'|1934.73|1.16|'150-70'|'зависимая'|1|'разгружен'
114|17000114|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'ТСЖ «Пражская 7/1» перев. в 3 ф с 01.09.2012г.'|3137.6|3037.29|418.09|'Р'|418.09|'Р'|384.49|'Р'|338.74|'Д'|133.49|'Д'|80.36|'Д'|74.1|'Д'|73.81|'Д'|87.86|'Д'|266.34|'Д'|331.23|'Д'|415.49|'Д'|3022.09|1.85|'150-70'|'зависимая'|1|'разгружен'
115|17000115|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|2012.1|1991.81|247.82|'Р'|247.82|'Р'|226.9|'Д'|207.4|'Д'|89.86|'Д'|48.04|'Д'|42.71|'Д'|42.28|'Д'|53.27|'Д'|185.81|'Д'|212.89|'Д'|269.85|'Д'|1874.65|1.07|'150-70'|'зависимая'|1|'разгружен'
116|17000116|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'ТСЖ «Пражская 7/3» в стадии ликвидации, переведен в 3Ф с 01.04.2014г.'|1835.63|2061.45|314.93|'Д'|219.83|'Д'|326.98|'Д'|203.08|'Д'|91.91|'Д'|47.8|'Д'|41.18|'Д'|45.21|'Д'|55.37|'Д'|149.34|'Д'|219.12|'Д'|259.77|'Д'|1974.52|1.16|'150-70'|'зависимая'|1|'разгружен'
117|17000117|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|6|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1283.77|1163.75|200.05|'Д'|128.56|'Д'|188.99|'Д'|113.88|'Д'|28.33|'Д'|22.3752|'Р'|22.3752|'Р'|16.14|'Р'|24.75|'Р'|116.03|'Д'|127.03|'Д'|153.1|'Д'|1141.6104|0.56|'150-70'|'зависимая'|1|'разгружен'
118|17000118|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3186.52|3111.05|534.32|'Д'|363.66|'Д'|520.15|'Д'|301.46|'Д'|142|'Д'|80.84|'Д'|74.03|'Д'|76.13|'Д'|90.83|'Д'|250.3|'Д'|328.07|'Д'|402.7|'Д'|3164.49|1.87|'150-70'|'зависимая'|1|'разгружен'
119|17000119|'Государственное унитарное предприятие Топливно-энергетический комплекс Санкт-Петербурга'|'ЦТП'|'закрытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||65||'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'в управлении Общества с дек.2011г., с 01.05.12 в 3 ф.'||2242.89|317.09|'Д'|277.5|'Д'|264.41|'Д'|208.85|'Д'|81.34|'Д'|32.95|'Д'|8.43|'Д'|22.19|'Д'|30.2|'Д'|137.29|'Д'|171.95|'Д'|238|'Д'|1790.2|0.628|'150-70'|'зависимая'|1|'разгружен'
120|17000120|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80|7.8|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3372.76|2938.96|503.52|'Д'|410.61|'Д'|461.65|'Д'|329.3|'Д'|113.57|'Д'|79.27|'Д'|76.52|'Д'|79.19|'Д'|91.23|'Д'|313.65|'Д'|318.43|'Д'|405.08|'Д'|3182.02|1.81|'150-70'|'зависимая'|1|'разгружен'
121|17000121|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||65|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|2859.32|2866.66|364.77|'Р'|364.77|'Р'|370.65|'Д'|239.86|'Д'|129.42|'Д'|74.33|'Д'|69.67|'Д'|67.38|'Д'|87.08|'Д'|277.9|'Д'|273.76|'Д'|329.9|'Д'|2649.49|1.79|'150-70'|'зависимая'|1|'разгружен'
122|17000122|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3217.7|3159.84|503.12|'Д'|351.68|'Д'|470.48|'Д'|287.59|'Д'|133.63|'Д'|67.73|'Д'|65.6|'Д'|65.16|'Д'|81.81|'Д'|320.91|'Д'|327.43|'Д'|407.75|'Д'|3082.89|1.88|'150-70'|'зависимая'|1|'разгружен'
123|17000123|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'ТСЖ «Софийская, 37-1»'|'отопление'|'Гкал'|1||80|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|2956.4|2979.21|464.62|'Д'|278.12|'Д'|420.19|'Д'|270.49|'Д'|127.07|'Д'|74.5|'Д'|70.86|'Д'|69.39|'Д'|86.41|'Д'|284.73|'Д'|272.36|'Д'|355.24|'Д'|2773.98|1.77|'150-70'|'зависимая'|1|'разгружен'
124|17000124|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||32|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'ТСЖ «Софийская 37/4» перев. в 3ф с 01.05.2012г'|868.84|728.67|134.91|'Д'|81.79|'Д'|113.38|'Д'|75.36|'Д'|31.61|'Д'|16.33|'Д'|16.29|'Д'|15.14|'Д'|18.93|'Д'|90.96|'Д'|70.74|'Д'|102.7|'Д'|768.14|0.37|'150-70'|'зависимая'|1|'разгружен'
125|17000125|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80||'150/70'|'да'|'нет'|'да'|'нет'||'нет'||2642.23|4688.73|620.49|'Р'|620.49|'Р'|538.23|'Р'|538.24|'Р'|538.24|'Р'|114.99|'Д'|120.26|'Д'|93.77|'Д'|155.6|'Д'|363.43|'Д'|398.99|'Д'|480.06|'Д'|4582.79|1.952|'150-70'|'независимая'|1|'разгружен'
126|17000126|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1792.58|1859.99|224.29|'Р'|224.29|'Р'|223.36|'Р'|179.3|'Д'|87.5|'Д'|48.85|'Д'|45.49|'Д'|49.76|'Д'|57.42|'Д'|184.98|'Д'|179.04|'Д'|247.67|'Д'|1751.95|0.89|'150-70'|'зависимая'|1|'разгружен'
127|17000127|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||65|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3083.34|3010.41|383.62|'Р'|383.62|'Р'|374.58|'Р'|300.27|'Д'|115.67|'Д'|77.81|'Д'|68.04|'Д'|69.83|'Д'|87.86|'Д'|411.64|'Д'|343.08|'Д'|443.25|'Д'|3059.27|1.83|'150-70'|'зависимая'|1|'разгружен'
128|17000128|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80||'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'МКД перешел от сторонней орг-ции в ЖКС №2 Фрун.района с 01.03.12 в 3ф.'||2247.23|557.06|'Д'|367.5|'Д'|484.95|'Д'|308.01|'Д'|113.53|'Д'|63.86|'Д'|60.22|'Д'|61.45|'Д'|77.38|'Д'|314.79|'Д'|323.48|'Д'|394.8|'Д'|3127.03|1.85|'150-70'|'зависимая'|1|'разгружен'
129|17000129|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|2077.1|1999.34|229.58|'Р'|229.58|'Р'|228.22|'Р'|148.46|'Д'|91.15|'Д'|56.33|'Д'|50.33|'Д'|54.43|'Д'|65.45|'Д'|212.48|'Д'|186.73|'Д'|219.18|'Д'|1771.92|0.88|'150-70'|'зависимая'|1|'разгружен'
130|17000130|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1124.88|1239.09|156.64|'Р'|156.64|'Р'|140.27|'Р'|96.42|'Д'|53.8|'Д'|33.01|'Д'|31.13|'Д'|30.89|'Д'|40.26|'Д'|145.81|'Д'|121.23|'Д'|142.83|'Д'|1148.93|0.62|'150-70'|'зависимая'|1|'разгружен'
131|17000131|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||32|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1000.63|708.26|124.53|'Д'|84.77|'Д'|107.44|'Д'|70.48|'Д'|25.01|'Д'|15.02|'Д'|13.37|'Д'|11.77|'Д'|16.5|'Д'|77.31|'Д'|64.09|'Д'|81.08|'Д'|691.37|0.36|'150-70'|'зависимая'|1|'разгружен'
132|17000132|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||65|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|2906.57|2991.24|382.89|'Р'|383.65|'Р'|383.65|'Р'|246.09|'Д'|125.98|'Д'|70.38|'Д'|63.93|'Д'|67.27|'Д'|85.15|'Д'|277.07|'Д'|285.37|'Д'|367.28|'Д'|2738.71|1.79|'150-70'|'зависимая'|1|'разгружен'
133|17000133|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||40|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'ТСЖ  «Белы Куна 10» с 01.01.2012г. перев. в 3ф.'|991.03|1091.54|148.5|'Д'|114|'Д'|142.19|'Д'|83.61|'Д'|38.3|'Д'|23.19|'Д'|26.83|'Р'|21.68|'Д'|24.52|'Д'|179.63|'Д'|100.94|'Д'|121.77|'Д'|1025.16|0.54|'150-70'|'зависимая'|1|'разгружен'
134|17000134|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'ТСЖ «Белы Куна 11/2»'|'отопление'|'Гкал'|1||32||'150/70'|'да'|'нет'|'да'|'нет'||'нет'||611.88|575.74|102.23|'Д'|79.834|'Д'|96.96|'Д'|60.8|'Д'|17.43|'Д'|9.593|'Д'|9.285|'Д'|8.45|'Д'|12.11|'Д'|62.09|'Д'|60|'Д'|76.5|'Д'|595.282|0.36|'150-70'|'зависимая'|1|'разгружен'
135|17000135|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||32|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|722.63|754.54|124.43|'Д'|90.98|'Д'|127.76|'Д'|69.59|'Д'|20.85|'Д'|13.46|'Д'|12.48|'Д'|11.27|'Д'|15.42|'Д'|71.83|'Д'|76.31|'Д'|93.27|'Д'|727.65|0.34|'150-70'|'зависимая'|1|'разгружен'
136|17000136|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'ТСЖ «Улица Белы Куна дом 13 корпус 1»'|'отопление'|'Гкал'|1||65|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3305.23|3296.08|523.17|'Д'|434.51|'Д'|440.31|'Д'|283.66|'Д'|115.68|'Д'|75.77|'Д'|70.62|'Д'|75.49|'Д'|87.72|'Д'|321.54|'Д'|311.86|'Д'|419.06|'Д'|3159.39|1.7001|'150-70'|'зависимая'|1|'разгружен'
137|17000137|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||40|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1077.77|1093.14|172.25|'Д'|131.65|'Д'|170|'Д'|107.05|'Д'|37.74|'Д'|23.31|'Д'|23.44|'Д'|21.6|'Д'|26.22|'Д'|108.98|'Д'|113.55|'Д'|140.01|'Д'|1075.8|0.53|'150-70'|'зависимая'|1|'разгружен'
138|17000138|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||40|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1229.23|1202.47|209.13|'Д'|152.31|'Д'|196.82|'Д'|120.53|'Д'|51.38|'Д'|29|'Д'|25.37|'Д'|24.67|'Д'|33.54|'Д'|134.53|'Д'|131.25|'Д'|165.29|'Д'|1273.82|0.52|'150-70'|'зависимая'|1|'разгружен'
139|17000139|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'ТСЖ Белы Куна 13/4'|'отопление'|'Гкал'|1||65|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3736.65|3613.29|581.1785057143|'Д'|471.81|'Д'|592.33|'Д'|387.25|'Д'|135.29|'Д'|87.04|'Д'|86.61|'Д'|81.84|'Д'|107.76|'Д'|298.75|'Д'|389.95|'Д'|480.48|'Д'|3700.2885057143|1.97|'150-70'|'зависимая'|1|'разгружен'
140|17000140|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|2||40|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|2136.61|2296.6|333.49|'Д'|201.58|'Д'|321.8|'Д'|212.2|'Д'|88.12|'Д'|54.61|'Д'|48.25|'Д'|44.71|'Д'|61.68|'Д'|191.86|'Д'|203.01|'Д'|255.08|'Д'|2016.39|1.05|'150-70'|'зависимая'|2|'разгружен'
141|17000141|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||65|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3254.62|3222.43|499.71|'Д'|347.34|'Д'|483.17|'Д'|324.87|'Д'|148.59|'Д'|76.75|'Д'|70|'Д'|73.99|'Д'|91.37|'Д'|358.6|'Д'|322.78|'Д'|406.9|'Д'|3204.07|1.86|'150-70'|'зависимая'|1|'разгружен'
142|17000142|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||40||'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'С 01.03.2012г. Перешел в 3-ю форму в "ЖКС №2 Фрунзенского района" от сторонней организации'||969.77|202.69|'Д'|131.37|'Д'|208.94|'Д'|121.62|'Д'|60.63|'Д'|30.39|'Д'|28.92|'Д'|31.71|'Д'|39.54|'Д'|134.58|'Д'|117.4|'Д'|149.8|'Д'|1257.59|0.68|'150-70'|'зависимая'|1|'разгружен'
143|17000143|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'ул. Б Куна 15-4 с 01.01.2012г. перев. в 3ф.'|3333.38|2818.72|487.82|'Д'|317.77|'Д'|425.77|'Д'|264.54|'Д'|123.26|'Д'|73.05|'Д'|69.09|'Д'|66.62|'Д'|90.57|'Д'|318.96|'Д'|330.57|'Д'|417.33|'Д'|2985.35|1.87|'150-70'|'зависимая'|1|'разгружен'
144|17000144|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||32|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|785.92|866.61|124.44|'Д'|78.58|'Д'|116.41|'Д'|61.25|'Д'|26.04|'Д'|11.64|'Д'|9.24|'Д'|9.2|'Д'|12.1|'Д'|73.37|'Д'|67.25|'Д'|70.79|'Д'|660.31|0.36|'150-70'|'зависимая'|1|'разгружен'
145|17000145|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||32|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|695.44|679.3|108.65|'Д'|75.64|'Д'|95.92|'Д'|65.29|'Д'|21.46|'Д'|13.17|'Д'|12.73|'Д'|11.75|'Д'|16.03|'Д'|64.25|'Д'|65.75|'Д'|81.6|'Д'|632.24|0.35|'150-70'|'зависимая'|1|'разгружен'
146|17000146|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||32|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|722.83|721.36|108.88|'Д'|66.65|'Д'|108.64|'Д'|60.96|'Д'|22.68|'Д'|14.03|'Д'|12.73|'Д'|13.1|'Д'|17.16|'Д'|65.74|'Д'|67.21|'Д'|87.03|'Д'|644.81|0.35|'150-70'|'зависимая'|1|'разгружен'
147|17000147|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||80|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3533.22|3600.92|605.3|'Д'|391.43|'Д'|515.52|'Д'|369.39|'Д'|86.07|'Д'|76.63|'Д'|73.36|'Д'|75.68|'Д'|94.73|'Д'|305.31|'Д'|358.44|'Д'|418.71|'Д'|3370.57|2.05|'150-70'|'зависимая'|1|'разгружен'
148|17000148|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||50|8.26|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1096.45|1026.22|161.26|'Д'|110.17|'Д'|152.62|'Д'|90.11|'Д'|42.56|'Д'|27.45|'Д'|22.99|'Д'|22.09|'Д'|34.02|'Д'|81.18|'Д'|105.65|'Д'|124.88|'Д'|974.98|0.55|'150-70'|'зависимая'|1|'разгружен'
149|17000149|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с Ограниченной Ответственностью Жилкомсервис №2 Фрунзенского района'|'отопление'|'Гкал'|2||40|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1974.49|2009.49|309.39|'Д'|204.41|'Д'|342.86|'Д'|179.05|'Д'|65.6|'Д'|52.07|'Д'|48.26|'Д'|46.99|'Д'|59.42|'Д'|199.53|'Д'|212.72|'Д'|243.1|'Д'|1963.4|1.04|'150-70'|'зависимая'|2|'разгружен'
150|17000150|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'ТСЖ Белы Куна 21/1'|'отопление'|'Гкал'|1||40|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|1293.43|1747.25|250.07|'Д'|184.56|'Д'|182.48|'Д'|119.56|'Д'|54.58|'Д'|31.59|'Д'|26.2|'Д'|27.24|'Д'|34.87|'Д'|119.58|'Д'|117.4900967844|'Р'|154.38|'Д'|1302.6000967844|0.61|'150-70'|'зависимая'|1|'разгружен'
151|17000151|'Открытое Аукционерное ОбществоТеплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'ТСЖ «Улица Белы Куна дом 22 корпус 1»'|'отопление'|'Гкал'|2||40|7.93|'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'-'|3901.25|3819.23|580.7|'Д'|449.35|'Д'|537.8|'Д'|343.3|'Д'|132.72|'Д'|78.56|'Д'|73.55|'Д'|59.95|'Д'|88.99|'Д'|400.65|'Д'|321.16|'Р'|473.29|'Д'|3540.02|2.1|'150-70'|'зависимая'|2|'разгружен'
152|17000152|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||40||'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'С 01.11.2011г. Перешел в 3-ю форму в "ЖКС №2 Фрунзенского района" от сторонней организации'|263.57|1180.26|182.2|'Д'|143.34|'Д'|183.99|'Д'|127.16|'Д'|52.5|'Д'|27.45|'Д'|24.26|'Д'|22.11|'Д'|31.58|'Д'|131.17|'Д'|115.8|'Д'|142.6|'Д'|1184.16|0.54|'150-70'|'зависимая'|1|'разгружен'
153|17000153|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||40||'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'С 01.11.2011г. Перешел в 3-ю форму в "ЖКС №2 Фрунзенского района" от сторонней организации'|274.3|1219.68|183.95|'Д'|142.68|'Д'|183.02|'Д'|108.56|'Д'|57.74|'Д'|27.29|'Д'|26.04|'Д'|25.34|'Д'|34.14|'Д'|126.18|'Д'|120.3|'Д'|148.6|'Д'|1183.84|0.53|'150-70'|'зависимая'|1|'разгружен'
154|17000154|'Открытое акционерное общество Теплосеть Санкт-Петербурга'|'ИТП'|'открытая'|'Общество с ограниченной ответственностьюЖилищно-коммунальный сервис №2 Фрунзенского района'|'отопление'|'Гкал'|1||40||'150/70'|'да'|'нет'|'да'|'нет'||'нет'|'С 01.11.2011г. Перешел в 3-ю форму в "ЖКС №2 Фрунзенского района" от сторонней организации'|249.76|1111.51|170.46|'Д'|131.81|'Д'|173.61|'Д'|125.62|'Д'|31.22|'Д'|24.29|'Д'|21.06|'Д'|20.83|'Д'|26.15|'Д'|115.07|'Д'|110.06|'Д'|134.8||1084.98|0.55|'150-70'|'зависимая'|1|'разгружен'
