77|2000979|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||'123.72'||'92.81'||'106.5'||'66.59'||'48.21'||'19.42'||'11.47'||'12.3'||||'110.36'||'94.64'||'120.61'||'806.63'|'176.34'||'зависимая'||
78|2000980|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'168.27'||'124.38'||'140.5'||'96.49'||'58.31'||'19.42'||'11.47'||'12.3'||||'146.94'||'73.76'||'162.9'||'1014.74'|'205.91'||'зависимая'|1|
79|2001016|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'99.58'||'148.56'||'99.58'||'99.58'||'33.19'||0||0||0||||0||'99.58'||'120.21'||'700.28'|'110.9'||'зависимая'|1|
80|2001017|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||0||0||0||||||||||0|||'зависимая'||
81||'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||0||0||0||||||||||0|||'зависимая'||
82|2001010|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'106.57'||'99.46'||'119.58'||'93.18'||'22.65'||'15.64'||'15.78'||'19.08'||||'81.69'||'82.63'||'96.48'||'752.74'|'191.2'||'зависимая'|1|
83|2001011|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'128.35'||'86.59'||'119.16'||'74.67'||'1.45'||0||0||0||||'76.15'||'70.22'||'87.08'||'643.67'|'99.81'||'зависимая'|1|
84|2001265|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'224.87'||'166.6'||'205.9'||'167.28'||'48.47'||'38.42'||'22.57'||'20.42'||||'142.71'||'146.7'||'184.07'||1368|'281.71'||'зависимая'|1|
85|2001012|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'70.43'||'70.42'||'26.21'||'49.19'||'8.66'||'12.21'||'8.82'||'8.96'||||'62.98'||69||'86.43'||'473.31'|'132.35'||'зависимая'|1|
86|2001013|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||'67.18'||'40.18'||'63.61'||'41.07'||'7.94'||0||0||0||||||'35.49'||'44.25'||'299.72'|'36.97'||'зависимая'||
87|2001014|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'194.83'||'130.71'||'119.14'||'102.21'||'23.9'||0||0||0||||'114.8'||'105.06'||134||'924.65'|'125.68'||'зависимая'|1|
88|2001065|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|2|||8|'105/70'|'нет'|||||||||||||||'107.87'||'21.3'||0||0||0||||'207.67'||105||'132.75'||'574.59'|'166.35'||'зависимая'|2|
89|2001066|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'166.03'||'119.12'||'159.01'||'86.74'||'1.15'||0||0||0||||'100.19'||'85.32'||110||'827.56'|'125.68'||'зависимая'|1|
90|2001068|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||0||0||0||||||||||0|||'зависимая'||
91|2001067|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'143.56'||'88.57'||'125.75'||'68.67'||'2.68'||0||0||0||||'101.97'||'68.38'||88||'687.58'|'110.9'||'зависимая'|1|
92||'ОАО ТЕПЛОСЕТЬ ТГК-1, данных нет'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||||0||0||||||||||0|'62.84'||'зависимая'||
93||'ОАО ТЕПЛОСЕТЬ ТГК-1, данных нет'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||'91.68'||'66.7'||'93.6'||'44.91'||'24.03'||'12.32'||'11.55'||'11.05'||||'67.22'||'55.03'||'68.16'||'546.26'|'110.31'||'зависимая'||
94|2001193|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'116.5'||'95.46'||'94.43'||'53.35'||'3.37'||0||0||0||||'73.19'||'57.41'||'73.64'||'567.35'|'81.33'||'зависимая'|1|
95|2001194|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||'51.41'||'37.17'||'52.42'||'20.39'||'11.61'||'6.16'||'5.78'||'5.53'||||'31.23'||'25.67'||'33.05'||'280.41'|'58.85'||'зависимая'||
96|2001196|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'252.29'||'151.13'||'226.76'||'170.16'||'15.54'||0||0||0||||'128.07'||'118.74'||'146.29'||'1208.98'|'166.35'||'зависимая'|1|
97|2001198|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'76.46'||'76.46'||'76.46'||'78.43'||'23.75'||'10.48'||'14.03'||'17.07'||||'73.9'||'65.28'||'90.21'||'602.53'|'128.65'||'зависимая'|1|
98||'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||||||||||||||||0|||'зависимая'||
99|2001200|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'103.39'||'64.62'||'88.19'||'46.03'||'4.23'||0||0||0||||'65.96'||'54.16'||'67.32'||'493.89'|'77.63'||'зависимая'|1|
100|2001223|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'256.68'||'165.1'||'217.3'||'163.7'||'65.81'||'28.78'||'23.22'||'24.14'||||'175.7'||'182.55'||'213.36'||'1516.34'|'595.34'||'зависимая'|1|
101|2000117|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||0||0||0||||||||||0|'66.54'||'зависимая'||
102|2000118|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'152.33'||'98.26'||'140.4'||'87.4'||'10.75'||0||0||0||||'98.67'||'87.56'||'101.84'||'777.21'|'129.38'||'зависимая'|1|
103|2000119|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'211.26'||'169.34'||'214.2'||'94.8'||'9.7'||0||0||0||||'154.15'||'117.5'||'152.37'||'1123.32'|'147.86'||'зависимая'|1|
104|2000146|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||'12.71'||'9.95'||'9.14'||||'51.05'||'43.26'||'58.21'||'184.32'|'121.2558'||'зависимая'||
105|2001015|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||||||||||||0||0||0||||||||||0|'158.95'||'зависимая'|1|
106|2001197|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'178.51'||'113.42'||'162.77'||'92.16'||'6.16'||0||0||0||||'90.8'||'80.81'||'126.98'||'851.61'|'140.47'||'зависимая'|1|
107|2000195|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||0||0||0||||||||||0|||'зависимая'||
108||'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||0||0||0||||||||||0|||'зависимая'||
109|2000041|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'81.47'||'60.46'||'85.83'||'48.291'||'9.54'||0||0||0||||'61.31'||53||'65.2'||'465.1'|'125.68'||'зависимая'|1|
110|2000044|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'159.12'||'117.04'||'164.88'||'95.247'||'21.16'||0||0||0||||'127.52'||'95.06'||'125.89'||'905.91'|'133.0776'||'зависимая'|1|
111|2000045|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'140.08'||'104.31'||'146.53'||'86.463'||'17.93'||0||0||0||||'98.18'||'91.2'||'101.77'||'786.46'|'121.9878'||'зависимая'|1|
112|2000046|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'150.01'||'109.38'||'155.59'||'90.985'||'18.79'||0||0||0||||'113.63'||'96.43'||'117.63'||'852.44'|'121.9878'||'зависимая'|1|
113|2000047|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'145.62'||'107.99'||'147.85'||'93.27'||'19.68'||0||0||0||||'159.8'||'92.48'||'113.24'||'879.93'|'121.99'||'зависимая'|1|
114|2000049|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'142.46'||'104.99'||'142.73'||'81.2'||'16.67'||0||0||0||||'92.81'||'82.58'||'73.83'||'737.27'|'107.2'||'зависимая'|1|
115|2001143|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'82.79'||'133.88'||'82.79'||'53.184'||'13.74'||0||0||0||||'87.13'||'74.52'||'94.85'||'622.88'|'99.81'||'зависимая'|1|
116|2000051|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||'54.04'||'39.83'||'54.14'||'37.99'||'7.8'||0||0||0||||'43.43'||'38.65'||'73.83'||'349.71'|'40.66'||'зависимая'||
117|2000052|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'87.89'||'66.16'||'92.22'||'56.669'||'11.63'||0||0||0||||'65.5'||'58.53'||'69.18'||'507.78'|'92.42'||'зависимая'|1|
118|2000038|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||0||0||0||||||||||0|||'зависимая'||
119|2000040|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'109.07'||'90.47'||'113.89'||'76.48'||'12.34'||0||0||0||||'71.34'||'64.32'||'81.06'||'618.97'|'77.63'||'зависимая'|1|
120|2000144|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'||||||||||'195.53'||'140.83'||'183.16'||'123.53'||'21.75'||0||0||0||||'123.97'||'104.37'||'148.72'||'1041.86'|'147.42'||'зависимая'|1|
121|2000145|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||'49.44'||'38.53'||'47.11'||'14.56'||'13.24'||'11.97'||'10.68'||'7.81'||||'31.42'||'16.86'||'20.56'||'262.18'|'33.12'||'зависимая'||
122|2000148|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||0||0||0||||||||||0|'58.93'||'зависимая'||
123|2000149|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||0||0||0||||||||||0|'209.75'||'зависимая'||
124|2000151|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||0||0||0||||||||||0|'654.15'||'зависимая'||
125|2000153|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||0||0||0||||||||||0|'25.73'||'зависимая'||
126|2000154|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'||||||||||'302.41'||'209.87'||'280.5'||'122.76'||'9.88'||0||0||0||||'169.1'||'150.81'||'195.79'||'1441.12'|'184.68'||'зависимая'|1|
127|2000155|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'121.03'||'121.03'||'156.73'||'128.08'||'27.79'||0||0||0||||'152.96'||'138.5'||'167.52'||'1013.64'|'170.04'||'зависимая'|1|
128|2000156|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||'19.28'||'19.28'||'26.53'||'22.18'||'11.3'||'6.6'||'6.2'||'2.17'||||'17.56'||'20.15'||'23.09'||'174.33'|'26.54'||'зависимая'||
129|2000157|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'264.36'||'161.41'||'275.56'||'154.735'||'28.37'||0||0||0||||'198.01'||'165.03'||'209.05'||'1456.53'|'214.4'||'зависимая'|1|
130|2000158|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||186||'134.11'||'193.4'||'110.794'||'23.39'||0||0||0||||'143.81'||120||'148.87'||'1060.38'|'103.5048'||'зависимая'|1|
131|2000171|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'185.65'||'143.39'||'173.21'||'134.21'||'42.72'||'34.94'||'18.42'||'17.8'||||'132.71'||'122.48'||'155.37'||'1160.9'|'202.51'||'зависимая'|1|
132|2000159|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'266.39'||'190.22'||'263.92'||'96.975'||'20.48'||||||||||'133.61'||'140.39'||'156.82'||'1268.8'|'184.83'||'зависимая'|1|
133|2000162|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'677.67'||'499.61'||'587.42'||'388.13'||'133.06'||'66.12'||'57.38'||'55.19'||||||||||'2464.58'|'516.61'||'зависимая'|1|
134|2000163|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||||||||||'414.59'||'409.25'||'455.1'||'1278.94'|||'зависимая'||
135|2000164|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||||||||||||||||0|||'зависимая'||
136|2000165|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||||||||||||||||0|||'зависимая'||
137|2000166|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||||||||||||||||||||||||||0|||'зависимая'||
138||'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||||||||||||||||0|||'зависимая'||
139||'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||||||||||||||||0|||'зависимая'||
140||'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||||||||||||||||0|||'зависимая'||
141|2000167|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'216.4'||'160.13'||'216.4'||'111.328'||'25.22'||0||0||0||||'142.2'||123||'150.39'||'1145.07'|'210.71'||'зависимая'|1|
142|2000168|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'315.95'||'253.19'||'324.12'||'209.79'||'98.91'||'63.57'||'38.34'||'36.49'||||'219.22'||'218.73'||'252.68'||'2030.99'|'451.79'||'зависимая'|1|
143|2000172|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'да'|||||||||'166.25'||'87.23'||'164.24'||'118.592'||'52.92'||'30.72'||'21.62'||'21.6'||||'114.83'||'110.63'||'127.48'||'1016.11'|'271.94'||'зависимая'|1|
144|2000205|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|2|||8|'105/70'|'нет'|||||||||'273.54'||'306.36'||'273.54'||'272.9'||'28.21'||0||0||0||||'150.66'||'253.5'||'321.77'||'1880.48'|'236.58'||'зависимая'|2|
145|2000206|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'да'|||||||||'31.68'||'22.9'||'32.31'||'19.66'||'6.91'||'3.42'||'3.14'||'4.42'||||'22.58'||'20.48'||'26.15'||'193.66'|'51.46'||'зависимая'||
146|2000207|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'236.72'||'149.51'||'219.96'||'163.13'||'55.42'||0||0||0||||'145.19'||'134.76'||'171.8'||'1276.49'|'173.74'||'зависимая'|1|
147||'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||||||||||||0||0||0||||'88.8'||'68.45'||'93.51'||'250.76'|||'зависимая'||
148|2000862|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'122.79'||'89.28'||'126.1'||'57.11'||'1.46'||0||0||0||||139||'138.06'||'158.5'||'832.3'|'96.11'||'зависимая'|1|
149|2000864|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'214.29'||'156.33'||'220.62'||'130.11'||'7.29'||0||0||0||||'61.33'||'52.18'||'64.23'||'906.38'|'155.26'||'зависимая'|1|
150|2000865|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'80.55'||'59.41'||'84.93'||'48.59'||'10.68'||0||0||0||||||||||'284.15'|'99.81'||'зависимая'|1|
151|2000866|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'||||8|'105/70'|'нет'|||||||||'158.02'||'117.17'||'149.8'||'89.36'||'23.91'||0||0||0||||'110.84'||'113.2'||'130.57'||'892.87'|'155.26'||'зависимая'||
152|2000867|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'129.25'||'97.65'||'131.18'||'57.84'||'9.46'||0||0||0||||99||75||'87.33'||'686.7'|'114.59'||'зависимая'|1|
153|2000911|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'||||||||||'137.55'||'89.44'||'88.88'||'60.93'||'17.18'||0||0||0||||'76.12'||'65.39'||'83.73'||'619.22'|'437.77'||'зависимая'|1|
154|2000912|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'162.03'||'122.71'||'156.57'||'91.12'||'25.47'||0||0||0||||'109.06'||'74.24'||'130.56'||'871.76'|||'зависимая'|1|
155|2000913|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|3|||8|'105/70'||||||||||||||||||||0||0||0||||||||||0|'671.1'||'зависимая'|3|
156|2000915|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'||||||||||'234.32'||'169.7'||'231.79'||'138.1'||'0.93'||0||0||0||||'141.01'||'132.12'||'175.99'||'1223.96'|'216.05'||'зависимая'|1|
157|2000916|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'199.06'||'145.96'||'209.02'||'114.8'||'25.86'||0||0||0||||'155.5'||110||'150.45'||'1110.64'|'133.08'||'зависимая'|1|
158|2000919|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'276.74'||'163.99'||'245.59'||'134.59'||'28.61'||0||0||0||||'163.3'||'130.56'||'161.62'||'1304.99'|'177.44'||'зависимая'|1|
159|2000920|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'223.28'||'182.58'||'223.28'||'141.39'||'30.14'||0||0||0||||'149.92'||'102.42'||'131.51'||'1184.52'|'147.86'||'зависимая'|1|
160|2000922|'ОАО ТЕПЛОСЕТЬ ТГК-1'|'ИТП'|'открытая'|'ООО ЖКС № 1 В.О. р-на'|'отопление'|'Гкал'|1|||8|'105/70'|'нет'|||||||||'149.88'||'111.52'||'157.92'||'72.21'||'7.33'||0||0||0||||'95.1'||'103.33'||'99.12'||'796.41'|'133.08'||'зависимая'|1|
