||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'||||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'|||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|
279|8278|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'21 атмосфер'|'95/85'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||57,16|40,62|'Р'|40,49|'Р'|40,08|'Р'|37,91|'Р'|39,98|'Р'|10,66|'Р'|13,61|'Р'|8,28|'Р'|10,92|'Р'|40,58|'Р'|41,52|'Р'|40,64|'Р'|422,45||'120/70'||||
280|8279|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|50|'22 атмосфер'|'95/86'|'да '|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||145,37|39,9|'Р'|41,41|'Р'|44,64|'Р'|39,17|'Р'|41,82|'Р'|9,15|'Р'|12,95|'Р'|13,38|'Р'|14,32|'Р'|41,7|'Р'|43,9|'Р'|44,98|'Р'|532,69||'120/70'||||
281|8280|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'23 атмосфер'|'95/87'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||127,39|37,45|'Р'|36,79|'Р'|37,3|'Р'|37,04|'Р'|37,3|'Р'|11,07|'Р'|10,92|'Р'|10,91|'Р'|10,73|'Р'|40,01|'Р'|38,93|'Р'|35,9|'Р'|471,74||'120/70'||||
282|8281|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|80|'24 атмосфер'|'95/88'|'да '|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||61,47|19,62|'Р'|18,84|'Р'|21,92|'Р'|99,92|'Р'|19,79|'Р'|4,72|'Р'|4,81|'Р'|10,69|'Р'|5,35|'Р'|12,2|'Р'|11,36|'Р'|10,2|'Р'|300,88||'120/70'||||
283|8282|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'25 атмосфер'|'95/89'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||73,85|21,43|'Р'|22,14|'Р'|24,03|'Р'|22,13|'Р'|22,13|'Р'|18,9|'Р'|19,2|'Р'|26|'Р'|23,69|'Р'|24,4|'Р'|20,32|'Р'|19,36|'Р'|337,59||'120/70'||||
284|8283|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'26 атмосфер'|'95/90'|'нет'|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||113,77|24,29|'Р'|33,68|'Р'|36,02|'Р'|33,68|'Р'|33,68|'Р'|31,2|'Р'|33,5|'Р'|35,98|'Р'|36,93|'Р'|37,84|'Р'|38,94|'Р'|33,6|'Р'|523,1||'120/70'||||
285|8284|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'27 атмосфер'|'95/91'|'нет'|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||204,39|54,35|'Р'|54,35|'Р'|56,1|'Р'|54,35|'Р'|54,34|'Р'|51,2|'Р'|55,34|'Р'|59,65|'Р'|0,18|'Р'|58,94|'Р'|55,62|'Р'|51,6|'Р'|810,4||'120/70'||||
286|8285|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'28 атмосфер'|'95/92'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||204,39|48,32|'Р'|48,6|'Р'|18,65|'Р'|44,16|'Р'|48,11|'Р'|16,02|'Р'|15,29|'Р'|16,28|'Р'|15,22|'Р'|53,59|'Р'|51,36|'Р'|49,6|'Р'|629,6||'120/70'||||
287|8286|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|100|'29 атмосфер'|'95/93'|'нет'|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||153,63|93,86|'Р'|93,86|'Р'|105,6|'Р'|93,86|'Р'|93,86|'Р'|89,3|'Р'|98|'Р'|77|'Р'|0,06|'Р'|105,74|'Р'|110,67|'Р'|109,6|'Д'|1225,03||'120/70'||||
288|8287|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'30 атмосфер'|'95/94'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||712,27|184,11|'Р'|184,82|'Р'|171,23|'Р'|183,86|'Р'|187,98|'Р'|54,26|'Д'|56,98|'Д'|52|'Д'|56,39|'Д'|51,32|'Д'|61,36|'Д'|55,6|'Д'|2012,18||'120/70'||||
289|8288|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'31 атмосфер'|'95/95'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||1549,03|422,53|'Р'|406,06|'Р'|418,45|'Р'|417,31|'Р'|166,37|'Д'|103,61|'Д'|30,5|'Д'|65,06|'Д'|79,59|'Д'|277,76|'Д'|298,35|'Д'|411,36|'Д'|4645,96||'120/70'||||
290|8289|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'32 атмосфер'|'95/96'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||1944,34|530,41|'Р'|514,13|'Р'|525,47|'Р'|519,61|'Р'|542,48|'Д'|130,97|'Р'|120,46|'Д'|116,87|'Д'|112,36|'Д'|119,36|'Д'|120,36|'Д'|119,36|'Д'|5416,18||'120/70'||||
291|8290|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'33 атмосфер'|'95/97'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||714,43|518,24|'Р'|503,93|'Р'|529,55|'Р'|507,22|'Р'|210,79|'Д'|127,29|'Д'|45,23|'Д'|78,28|'Д'|98,71|'Д'|335,29|'Д'|365,5|'Д'|495,66|'Д'|4530,11||'120/70'||||
292|8291|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'34 атмосфер'|'95/98'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||611,63|164,53|'Р'|172,6|'Р'|164,57|'Р'|173,03|'Р'|173,94|'Р'|46,41|'Р'|47,34|'Д'|48,32|'Д'|44,69|'Д'|45,36|'Д'|44,36|'Д'|43,6|'Д'|1780,39||'120/70'||||
293|8292|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'35 атмосфер'|'95/99'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||633,94|179|'Р'|176,96|'Р'|203,5|'Р'|178,69|'Р'|177,62|'Р'|55,36|'Р'|50,29|'Р'|48,41|'Р'|47,12|'Д'|48,96|'Д'|47,65|'Д'|44,69|'Д'|1892,19||'120/70'||||
294|8293|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|50|'36 атмосфер'|'95/100'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||161,1|111,9|'Р'|108,41|'Р'|124,8|'Р'|108,9|'Р'|113,77|'Р'|28,32|'Р'|29,61|'Д'|0|'Д'|28,63|'Д'|29,63|'Д'|28,63|'Д'|26,43|'Д'|900,14||'120/70'||||
295|8294|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|880|'37 атмосфер'|'95/101'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||643,59|161,81|'Р'|171,69|'Р'|179,34|'Р'|163,68|'Р'|170,47|'Р'|43,58|'Р'|43,47|'Р'|41,72|'Р'|40,48|'Р'|107,49|'Д'|147,77|'Д'|184,67|'Д'|2099,77||'120/70'||||
296|8295|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|4|'однотрубная с нижней(верхней) разводкой'|70|'38 атмосфер'|'95/102'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||1318,47|341,89|'Р'|356,7|'Р'|350,64|'Р'|351,86|'Р'|413,52|'Р'|80,72|'Р'|82,34|'Р'|41,72|'Р'|80,9|'Р'|359,39|'Р'|352,1|'Р'|335,6|'Р'|4465,86||'120/70'||||
297|8296|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'39 атмосфер'|'95/103'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||194,53|107,03|'Р'|102,19|'Р'|117,64|'Р'|103,46|'Р'|46,63|'Д'|40,74|'Д'|40,62|'Д'|20,03|'Д'|19,1|'Д'|84,14|'Д'|97,64|'Д'|95,6|'Д'|1069,35||'120/70'||||
298|8297|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'40 атмосфер'|'95/104'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||47,59|148,35|'Р'|144,54|'Р'|161,49|'Р'|145,96|'Р'|146,58|'Р'|35,5|'Р'|35,92|'Р'|35,37|'Р'|33,78|'Р'|156,8|'Р'|153,3|'Р'|149,8|'Д'|1394,98||'120/70'||||
299|8298|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|70|'41 атмосфер'|'95/105'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||47,59|34,81|'Р'|35,52|'Р'|35,52|'Р'|35,52|'Р'|35,52|'Р'|35|'Р'|33,98|'Р'|0|'Р'|0|'Р'|39,38|'Р'|35,98|'Р'|33,69|'Р'|402,51||'120/70'||||
300|8299|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|70|'42 атмосфер'|'95/106'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||144,81|107,89|'Р'|109,58|'Р'|109,51|'Р'|106,37|'Р'|110,64|'Р'|27,78|'Р'|28,01|'Р'|27,55|'Р'|19,35|'Д'|47,23|'Д'|56,99|'Д'|70,48|'Д'|966,19||'120/70'||||
301|8300|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'43 атмосфер'|'95/107'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||52,88|36,77|'Р'|37,78|'Р'|39,44|'Р'|36,98|'Р'|37,13|'Р'|9,63|'Р'|8,69|'Р'|9,86|'Р'|7,56|'Р'|38,88|'Р'|39,87|'Р'|43,3|'Р'|398,76||'120/70'||||
302|8301|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'44 атмосфер'|'95/108'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||254,94|171,88|'Р'|171,26|'Р'|173,75|'Р'|169,16|'Р'|174,34|'Р'|37,68|'Р'|38,76|'Р'|25,07|'Р'|34,29|'Р'|184,71|'Р'|185,94|'Р'|176,56|'Р'|1798,32||'120/70'||||
303|8302|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'45 атмосфер'|'95/109'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||241,33|167,32|'Р'|171,93|'Р'|169,94|'Р'|165,67|'Р'|170,25|'Р'|36,24|'Р'|39,26|'Р'|39,34|'Р'|37,11|'Р'|181,06|'Р'|179,63|'Р'|184|'Р'|1783,08||'120/70'||||
304|8303|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'46 атмосфер'|'95/110'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||632,05|172,83|'Р'|171,56|'Р'|172,16|'Р'|168,04|'Р'|174,23|'Д'|168|'Д'|163|'Д'|158,96|'Д'|161,3|'Д'|149,65|'Д'|159,97|'Д'|158,98|'Д'|2610,74||'120/70'||||
305|8304|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|50|'47 атмосфер'|'95/111'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||361,55|115,47|'Р'|113,84|'Р'|133,09|'Р'|110,55|'Р'|115,25|'Р'|30,56|'Р'|27,52|'Р'|28,65|'Р'|31,4|'Р'|115,48|'Р'|117|'Р'|112,78|'Д'|1413,14||'120/70'||||
306|8305|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|70|'48 атмосфер'|'95/112'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||406,4|118,41|'Р'|117,71|'Р'|119,12|'Р'|117,48|'Р'|120,34|'Р'|31,99|'Р'|29,89|'Р'|30,17|'Р'|27,34|'Р'|121,99|'Р'|119,63|'Р'|113,36|'Р'|1473,84||'120/70'||||
307|8306|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'49 атмосфер'|'95/113'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||1197,47|85,71|'Р'|78,82|'Р'|85,86|'Р'|78,27|'Р'|88,94|'Р'|22,7|'Р'|21,65|'Р'|22,58|'Р'|20,76|'Р'|90,54|'Р'|89,63|'Р'|87,2|'Р'|1970,13||'120/70'||||
308|8307|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|90|'50 атмосфер'|'95/114'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||399,19|115,14|'Р'|117,28|'Р'|117,83|'Р'|110,98|'Р'|117,95|'Р'|30,57|'Р'|36,1|'Р'|30,42|'Р'|34,36|'Р'|118,75|'Р'|129|'Д'|113,58|'Д'|1471,15||'120/70'||||
309|8308|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|80|'51 атмосфер'|'95/115'|'да '|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||162,54|117,46|'Р'|118,01|'Р'|110,74|'Р'|116,68|'Р'|137|'Р'|31,26|'Р'|35,04|'Р'|26,54|'Р'|31,38|'Р'|105,88|'Р'|100,69|'Р'|98,9|'Д'|1192,12||'120/70'||||
310|8309|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|80|'52 атмосфер'|'95/116'|'да '|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||1197,47|332,49|'Р'|322,86|'Р'|364,79|'Р'|323,84|'Р'|134,93|'Д'|82,26|'Д'|19,14|'Д'|50,69|'Д'|68,05|'Д'|221,8|'Д'|226,74|'Д'|314,45|'Д'|3659,5||'120/70'||||
311|8310|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'53 атмосфер'|'95/117'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||388,34|112,37|'Р'|108,46|'Р'|111,02|'Р'|138,08|'Р'|112,86|'Р'|29,67|'Р'|30,49|'Р'|29,95|'Р'|32,22|'Р'|117,17|'Р'|108,3|'Р'|100,2|'Р'|1419,13||'120/70'||||
312|8311|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'54 атмосфер'|'95/118'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||396,26|117,23|'Р'|113,62|'Р'|129,39|'Р'|116,02|'Р'|116,11|'Р'|32,16|'Р'|33,08|'Р'|29,83|'Р'|40,12|'Р'|118,01|'Р'|119,37|'Р'|113,23|'Р'|1474,44||'120/70'||||
313|8312|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'55 атмосфер'|'95/119'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||296,26|87,53|'Р'|87,64|'Р'|87,11|'Р'|83,54|'Р'|88,23|'Р'|27,26|'Р'|26,17|'Р'|26,42|'Р'|26,67|'Р'|90,55|'Р'|86,3|'Р'|78,9|'Р'|1092,55||'120/70'||||
314|8313|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'56 атмосфер'|'95/120'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||394,27|118,95|'Р'|113,7|'Р'|137,26|'Р'|112,17|'Р'|115,27|'Р'|31,32|'Р'|32,02|'Р'|30,46|'Р'|28,26|'Р'|38,26|'Д'|36,2|'Д'|37,94|'Д'|1226,06||'120/70'||||
315|8314|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|90|'57 атмосфер'|'95/121'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||119,21|35,9|'Р'|35,9|'Р'|39,47|'Р'|35,9|'Р'|35,9|'Р'|36,5|'Р'|33,65|'Р'|36,98|'Р'|33,5|'Р'|39|'Р'|36,9|'Р'|33,1|'Р'|551,91||'120/70'||||
316|8315|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|50|'58 атмосфер'|'95/122'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||126,44|35,14|'Р'|35,14|'Р'|38,62|'Р'|87,19|'Р'|35,14|'Р'|32,9|'Р'|31,69|'Р'|30,5|'Р'|0,24|'Р'|38,26|'Р'|36,3|'Р'|35,6|'Р'|563,15||'120/70'||||
317|8316|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|50|'59 атмосфер'|'95/123'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||77,49|22,4|'Р'|22,4|'Р'|22,4|'Р'|22,4|'Р'|22,4|'Р'|24,1|'Р'|23,96|'Р'|22,69|'Р'|0,16|'Р'|24,57|'Р'|25,98|'Р'|26,6|'Р'|337,53||'120/70'||||
318|8317|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|70|'60 атмосфер'|'95/124'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||117,93|36,91|'Р'|36,91|'Р'|36,91|'Р'|35,37|'Р'|35,37|'Р'|33,9|'Р'|32,98|'Р'|31,6|'Р'|29,99|'Р'|39,12|'Р'|40,1|'Р'|41,1|'Р'|548,2||'120/70'||||
319|8318|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|80|'61 атмосфер'|'95/125'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||65,41|35,14|'Р'|35,14|'Р'|38,14|'Р'|35,14|'Р'|35,14|'Р'|33,15|'Р'|36,87|'Р'|33,6|'Р'|0,19|'Р'|38,82|'Р'|39,2|'Р'|38,2|'Р'|464,13||'120/70'||||
320|8319|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|80|'62 атмосфер'|'95/126'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||52,45|35,11|'Р'|35,11|'Р'|38,09|'Р'|35,1|'Р'|35,11|'Р'|33,12|'Р'|31,89|'Р'|34,2|'Р'|33,6|'Р'|38,73|'Р'|36,2|'Р'|35,2|'Р'|473,9||'120/70'||||
321|8320|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|80|'63 атмосфер'|'95/127'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||38,14|34,89|'Р'|34,89|'Р'|34,93|'Р'|34,89|'Р'|34,89|'Р'|33,84|'Р'|33,84|'Р'|31,74|'Р'|29,8|'Р'|38,71|'Р'|39,89|'Р'|33,87|'Р'|454,32||'120/70'||||
322|8321|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|90|'64 атмосфер'|'95/128'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||38,33|26,61|'Р'|26,61|'Р'|19,45|'Р'|90,35|'Р'|26,61|'Р'|25,1|'Р'|25,3|'Р'|21,21|'Р'|20,6|'Р'|29,54|'Р'|25,98|'Р'|21,63|'Р'|397,3||'120/70'||||
323|8322|'"ГУП ""ТЭК СПб"""'|'ЦТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|0|'однотрубная с нижней(верхней) разводкой'|70|'65 атмосфер'|'95/129'|'нет'|'НЕТ'|'нет '|'ДА'|'зависимая'|'НЕТ'|||54,99|35,49|'Р'|35,49|'Р'|37,55|'Р'|35,49|'Р'|35,49|'Р'|34,1|'Р'|31,98|'Р'|29,87|'Р'|0,16|'Р'|39,43|'Р'|33,65|'Р'|30,59|'Р'|434,28||'120/70'||||
324|8323|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|2|'однотрубная с нижней(верхней) разводкой'|80|'66 атмосфер'|'95/130'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||1817,35|512,36|'Д'|507,16|'Д'|553,07|'Д'|503,72|'Д'|210,3|'Р'|147,37|'Р'|43,8|'Р'|74,45|'Р'|121,39|'Р'|443,19|'Р'|369,13|'Р'|472,72|'Р'|5776,03||'120/70'||||
325|8324|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Комфорт"""'|'тепловая эн-я'|'Гкал/ч '|1|'однотрубная с нижней(верхней) разводкой'|80|'67 атмосфер'|'95/131'|'да '|'НЕТ'|'да '|'ДА'|'зависимая'|'НЕТ'|||687,03|165,71|'Р'|161,55|'Р'|179,65|'Р'|164,35|'Р'|83,1|'Р'|64,9|'Р'|15,77|'Р'|36,75|'Р'|45,7|'Р'|118,67|'Р'|134,33|'Р'|173,02|'Р'|2030,53||'120/70'||||
326|8325|'"ГУП ""ТЭК СПб"""'|'ИТП'|'Закрытая'|'"ООО""Жилищная управляющая компания"""'|'Тепловая энергия'|'Гккал'|1|'закрытая'|108|' 12 / 3'|'150-75'|'да'|'нет'|'да'|'да'|'закрытая'|'нет'|||496,56|0|'Д'|0|'Д'|863,2|'Д'|667|'Д'|443,61|'Д'|226|'Д'|73,45|'Д'|174,04|'Д'|204,45|'Д'|652,21|'Д'|660,12|'Д'|762,37|'Д'|4726,45|0,53|'150-75'|'Независимая'|'АУУ'|'отсутствует'|
