86|8085|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2||100|0|'150/70'|'да'||'да'|'нет'||||951.41|965.03|216.46|'Д'|198.71|'Д'|184.95||151.89|'Д'|48.8|'Д'|||||||||105.07|'Д'|120.26|'Д'|140.08|'Д'|1166.22|0.494|'105-70'|'независимая'|2|
87|8086|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2||125|0|'150/70'|'да'||'да'|'нет'||||3813.65|4299.21|905.25|'Д'|877.93|'Д'|808.61||517.56|'Д'|158.02|'Д'|||||||||356.34|'Д'|703.19|'Д'|449.03|'Д'|4775.93|2.108|'105-70'|'независимая'|2|
88|8087|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1||89|0|'150/70'|'да'||'да'|'нет'||||561|1786.83|198.5|'Д'|112.2|'Д'|184.01||103.28|'Д'|22.12|'Д'|||||||||113.28|'Д'|79.21|'Д'|139.07|'Д'|951.67|0.8|'105-70'|'независимая'|1|
89|8088|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4||125|0|'150/70'|'да'||'да'|'нет'|||||849.31|1004.38|'Д'|1109.98|'Д'|1115.55||1042.31|'Д'|309.08|'Д'|||||||||493.13|'Д'|571.84|'Д'|886.04|'Д'|6532.31||'105-70'|'независимая'|4|
90|8089|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4||125|0|'150/70'|'да'||'да'|'нет'|||||942.09|1199.58|'Д'|1129.95|'Д'|1153.24||1171.52|'Д'|332.1|'Д'|||||||||504.73|'Д'|629.28|'Д'|896.26|'Д'|7016.66||'105-70'|'независимая'|4|
91|8090|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100|6.8|'150/70'|'да'|'нет'|'да'|'нет'||'да'|||774.16|88.965|'Д'|125.13|'Д'|129.8|'Д'|109.17|'Д'|42.49|'Д'|20.12|'Д'|11.6|'Д'|17.22|'Д'|20.58|'Д'|82.17|'Д'|91.03|'Д'|108.29|'Д'|846.565|0.32424|'150-70'|'зависимая'|1|'отсутствует'
92|8091|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'|||1058.21|232.776|'Д'|237.87|'Д'|227.76|'Д'|170.14|'Д'|57.94|'Д'|54.09|'Д'|30.65|'Д'|44.88|'Д'|50.02|'Д'|142.8|'Д'|170.8|'Д'|219.72|'Д'|1639.446|0.7515|'150-70'|'зависимая'|1|'отсутствует'
93|8092|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||100||'150/70'|'да'|'нет'|'да'|'нет'||'да'|||1001.73|251.03|'Д'|226.7|'Д'|226.48|'Д'|182.82|'Д'|68.99|'Д'|44.23|'Д'|25.39|'Д'|38.61|'Д'|45.23|'Д'|142.22|'Д'|156.28|'Д'|201.51|'Д'|1609.49|0.75186|'150-70'|'зависимая'|1|'отсутствует'
94|8093|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||125||'150/70'|'да'|'нет'|'да'|'нет'||'да'||||||||||||||||||||||||157.78|'Д'|230|'Д'|387.78|0.98111|'150-70'|'независимая'|1|'отсутствует'
95|8094|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||6||125||'150/70'|'да'|'нет'|'да'|'нет'||'да'||||||||||||||||||||||||503.45|'Д'|994.07|'Д'|1497.52|3.89844|'150-70'|'независимая'|6|'отсутствует'
96|8095|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||6||125||'150/70'|'да'|'нет'|'да'|'нет'||'да'||||||||||||||||||||||||699.86|'Д'|1029.14|'Д'|1729|3.72114|'150-70'|'независимая'|6|'отсутствует'
97|8096||||'ООО КомСервис'||||||||||||||||||||||||||||||||||||||||||||||
98|8097||||'ООО КомСервис'||||||||||||||||||||||||||||||||||||||||||||||
99|8098|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||125||'150/70'|'да'|'нет'|'да'|'нет'||'да'||||||||||||||||||||||||172.25|'Д'|255.25|'Д'|427.5|0.97861|'150-70'|'независимая'|1|'отсутствует'
100|8099|'ГУП ТЭК СПб'|'ИТП'|'закрытая'|'ООО КомСервис'|'тепловая энергия'||2||127||'150/70'|'да'|'нет'|'да'|'нет'||'да'||||||||||||||||||||||||312.68|'Д'|477.68|'Д'|790.36|1.7198|'150-70'|'независимая'|2|'отсутствует'
