1||3|||6|||9||11|12||||||||20|21|22|23||25||27||29||31||33||35||37||39||41||43||45||47||||51|
21||'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2214.43|1723.69|335.65|'Д'|232.82|'Д'|354.53|'Д'|221.88|'Д'|31.79|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|241.94|'Д'|210.22|'Д'|311.69|'Д'|1940.52|0.94|'105-70'|'зависимая'|2|'отсутствует'
22|8022|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1280.16|1063.52|213.56|'Д'|146.32|'Д'|202.22|'Д'|111.08|'Д'|24.47|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|134.82|'Д'|91.01|'Д'|188.07|'Д'|1111.55|0.066|'105-70'|'зависимая'|1|'отсутствует'
23|8023|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|100|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2037.21|2203.63|366.62|'Д'|248.68|'Д'|345.22|'Д'|205.66|'Д'|39.31|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|242.36|'Д'|167.83|'Д'|324.93|'Д'|1940.61|0.87|'105-70'|'зависимая'|1|'отсутствует'
24|8024|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|6|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||8347|7066.31|1384.39|'Д'|971.24|'Д'|1330.33|'Д'|810.5|'Д'|146.79|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|874.4|'Д'|600.66|'Д'|1160.89|'Д'|7279.2|3.43|'105-70'|'зависимая'|6|'отсутствует'
25|8025|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||5136.24|5189.65|997.78|'Д'|741.46|'Д'|912.71|'Д'|656.23|'Д'|164.49|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|620.43|'Д'|503.16|'Д'|799.99|'Д'|5396.25|2.34|'105-70'|'независимая'|4|'отсутствует'
26|8026|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2376.84|2677.91|418.73|'Д'|384.74|'Д'|482.54|'Д'|303.95|'Д'|68.77|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|329.56|'Д'|294.5|'Д'|399.34|'Д'|2682.13|1.18|'105-70'|'независимая'|2|'отсутствует'
27|8027|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2618.84|2677.91|436.31|'Д'|350.86|'Д'|464.88|'Д'|294.14|'Д'|62.36|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|296.91|'Д'|264.21|'Д'|357.24|'Д'|2526.91|1.14|'105-70'|'независимая'|2|'отсутствует'
28|8028|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||957.13|984.36|231.03|'Д'|161.35|'Д'|184.48|'Д'|151.66|'Д'|26.32|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|83.01|'Д'|98.42|'Д'|134.42|'Д'|1070.69|0.51|'105-70'|'независимая'|1|'отсутствует'
29|8029|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|100|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1491.32|1396.84|299.84|'Д'|197.91|'Д'|293.58|'Д'|152.75|'Д'|28.16|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|195.4|'Д'|147.62|'Д'|224.95|'Д'|1540.21|0.95|'105-70'|'зависимая'|1|'отсутствует'
30|8030|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|3|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||3879.81|3899.53|654.22|'Д'|545.82|'Д'|690.62|'Д'|458.2|'Д'|101.42|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|424.11|'Д'|349.42|'Д'|566.59|'Д'|3790.4|1.95|'105-70'|'независимая'|3|'отсутствует'
31|8031|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1167.72|1025.73|185.07|'Д'|165.19|'Д'|214.82|'Д'|137.53|'Д'|30.29|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|123.42|'Д'|105.73|'Д'|172.66|'Д'|1134.71|0.53|'105-70'|'независимая'|1|'отсутствует'
32|8032|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1024.44|1001.61|183.35|'Д'|166.18|'Д'|190.71|'Д'|152.32|'Д'|33.55|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|137.83|'Д'|109.22|'Д'|148.21|'Д'|1121.37|0.54|'105-70'|'независимая'|1|'отсутствует'
33|8033|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1365.13|1254.78|244.07|'Д'|155.55|'Д'|264.88|'Д'|116.45|'Д'|28.57|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|155.94|'Д'|105.61|'Д'|202.79|'Д'|1273.86|0.69|'105-70'|'независимая'|1|'отсутствует'
34|8034|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|5|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||5765.76|4741.6|899.53|'Д'|763.37|'Д'|984.13|'Д'|584.37|'Д'|107.42|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|459.8|'Д'|379.05|'Д'|740.31|'Д'|4917.98|2.25|'105-70'|'независимая'|5|'отсутствует'
35|8035|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2142.23|1991.28|383.02|'Д'|262.34|'Д'|391.08|'Д'|162.97|'Д'|28.28|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|205.88|'Д'|168.28|'Д'|262.63|'Д'|1864.48|1.51|'105-70'|'зависимая'|1|'отсутствует'
36|8036|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1229.14|1304.64|232.69|'Д'|187.96|'Д'|251.28|'Д'|160.87|'Д'|38.29|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|187.48|'Д'|132.18|'Д'|195.77|'Д'|1386.52|0.57|'105-70'|'независимая'|1|'отсутствует'
37|8037|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2739.28|2536.1|431|'Д'|338.72|'Д'|458.18|'Д'|292.25|'Д'|65.31|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|287.82|'Д'|340.45|'Д'|424.1|'Д'|2637.83|1.18|'105-70'|'независимая'|2|'отсутствует'
38|8038|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|125|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1533.15|1448.79|314.92|'Д'|212.22|'Д'|310.02|'Д'|150.01|'Д'|21.34|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|167.65|'Д'|139.07|'Д'|220.91|'Д'|1536.14|0.95|'105-70'|'зависимая'|1|'отсутствует'
39|8039|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1030.48|1181.68|220.45|'Д'|174.63|'Д'|239.67|'Д'|145.63|'Д'|34.33|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|144.12|'Д'|98.59|'Д'|161.67|'Д'|1219.09|0.48|'105-70'|'независимая'|1|'отсутствует'
40|8040|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||673.63|687.16|110.11|'Д'|92.35|'Д'|129.82|'Д'|53.6|'Д'|11.51|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|89.82|'Д'|64.94|'Д'|117.03|'Д'|669.18|0.35|'105-70'|'независимая'|1|'отсутствует'
41|8041|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|100|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1709.32|1717.52|357.72|'Д'|247.36|'Д'|352.78|'Д'|192.61|'Д'|35.25|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|220.44|'Д'|122.37|'Д'|203.02|'Д'|1731.55|0.93|'105-70'|'зависимая'|1|'отсутствует'
42|8042|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||673.22|671.25|135.09|'Д'|114.8|'Д'|133.59|'Д'|93.44|'Д'|21.23|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|92.97|'Д'|75.02|'Д'|111.53|'Д'|777.67|0.35|'105-70'|'независимая'|1|'отсутствует'
43|8043|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|3|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||3610.64|3686.58|689.39|'Д'|556.9|'Д'|773.09|'Д'|433.59|'Д'|97.89|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|394.75|'Д'|379.88|'Д'|613.45|'Д'|3938.94|1.7919|'105-70'|'независимая'|3|'отсутствует'
44|8044|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2891.01|2895.71|543.45|'Д'|406.2|'Д'|586.71|'Д'|313.9|'Д'|79.38|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|349|'Д'|230.91|'Д'|411.24|'Д'|2920.79|1.2|'105-70'|'независимая'|2|'отсутствует'
45|8045|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|3|'центральная'|80|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2415.62|2651.62|398.8|'Д'|293.99|'Д'|459.84|'Д'|236.71|'Д'|41.45|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|247.11|'Д'|218.2|'Д'|405.72|'Д'|2301.82|1.45|'105-70'|'независимая'|3|'отсутствует'
46|8046|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|150|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||4215.43|3415.03|801.42|'Д'|552.1|'Д'|836.99|'Д'|228.79|'Д'|73.72|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|489.51|'Д'|387.69|'Д'|588.19|'Д'|3958.41|3.51|'105-70'|'зависимая'|2|'отсутствует'
47|8047|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|5|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||6420.56|6380.88|1081.36|'Д'|894.7|'Д'|1300.51|'Д'|769.38|'Д'|128.64|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|833.79|'Д'|562.8|'Д'|947.37|'Д'|6518.55|3.23|'105-70'|'независимая'|5|'отсутствует'
48||'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|3|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||3408.68|3617.01|541.49|'Д'|473.93|'Д'|619.39|'Д'|412.01|'Д'|98.73|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|486.45|'Д'|362.11|'Д'|515.08|'Д'|3509.19|1.61|'105-70'|'независимая'|3|'отсутствует'
49|8049|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1436.68|1159.95|253.51|'Д'|187|'Д'|267.5|'Д'|140.46|'Д'|26.35|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|154.01|'Д'|118.92|'Д'|182.77|'Д'|1330.52|0.68|'105-70'|'зависимая'|1|'отсутствует'
50|8050|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|150|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||2419.25|2380.12|521.48|'Д'|366.91|'Д'|538.59|'Д'|270.4|'Д'|45.39|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|308.87|'Д'|233.92|'Д'|363.71|'Д'|2649.27|3.51|'105-70'|'зависимая'|1|'отсутствует'
51|8051|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|4|'центральная'|89|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||4238.47|3675.66|600.82|'Д'|567.26|'Д'|696.69|'Д'|382.43|'Д'|104.63|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|461.02|'Д'|318.71|'Д'|536.28|'Д'|3667.84|1.92|'105-70'|'независимая'|4|'отсутствует'
52|8052|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|2|'центральная'|108|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||3438.58|3345.27|705.17|'Д'|505.38|'Д'|724.13|'Д'|398.53|'Д'|78.81|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|440.01|'Д'|346.38|'Д'|505.5|'Д'|3703.91|3.85|'105-70'|'зависимая'|2|'отсутствует'
53|8053|'ОАО ТГК-1'|'ИТП'|'открытая'|'ООО СТРОИТЕЛЬ'|'тепловая энергия'|'Гкал'|1|'центральная'|108|7|'150/70'|'да'|'нет'|'да'|'нет'|'элеватор'|'нет'||1861.53|1410.44|396.83|'Д'|252.75|'Д'|340.8|'Д'|188.47|'Д'|41.87|'Д'|0|'Д'|0|'Д'|0|'Д'|0|'Д'|310.23|'Д'|73.7|'Д'|328.94|'Д'|1933.59|2.76|'105-70'|'зависимая'|1|'отсутствует'
