79|'Невский'||'Бабушкина ул.'|39|2||12000079|||'сталинка'||1950|'кирпичные'|2||4|16|1297|833||464|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|
80|'Невский'||'Бабушкина ул.'|41|4||12000080|||'сталинка'||1951|'кирпичные'|2||4|16|877|830|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|
82|'Невский'||'Бабушкина ул.'|43|2||12000082|||'сталинка'||1951|'кирпичные'|2||2|8|389|389|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|0|0|0|
83|'Невский'||'Бабушкина ул.'|43|3||12000083|||'сталинка'||1950|'кирпичные'|2||4|16|1005|838||167|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|0|0|0|
84|'Невский'||'Бабушкина ул.'|45|||12000084|||'хрущевка'||1959|'кирпичные'|4||2|32|1586|1586|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|0|0|0|
85|'Невский'||'Бабушкина ул.'|47|||12000085|||'хрущевка'||1959|'кирпичные'|4||2|36|1782|1782|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|
94|'Невский'||'Бабушкина ул.'|71|8||12000094|||'сталинка'||1952|'кирпичные'|6||4|51|4322|2940||1382|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|4|2|1|0|1|
149|'Невский'||'Бабушкина ул.'|20|||12000149|||||1926|'кирпичные'|2||1|4|344|344|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|
150|'Невский'||'Бабушкина ул.'|22|||12000150|||'хрущевка'||1959|'кирпичные'|5||5|70|5247|4790||457|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|1|
151|'Невский'||'Бабушкина ул.'|23|||12000151|||||1926|'кирпичные'|4||2|13|1103|1103|||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|1|1|0|0|
