||||||||||||||||||||||'январь'||'февраль'||'март'||'апрель'||'май'||'июнь'||'июль'||'август'||'сентябрь'||'октябрь'||'ноябрь'||'декабрь'||'Итого'||||||
||||||||||'диаметр ввода'|'давление на вводе'|'температурный график тепловой сети'|'наличие ГВС (да/нет)'|'необходимость резерва ГВС'|'наличие систем учета'|'необходимость диспетчеризации'|'схема присоеденения к тепловой сети'|'резервирование насосов ГВС'|'примечание'|||||||||||||||||||||||||||||||||
||||||||||||||||||||'Сумм. объем'|'Сумм. объем'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'объем ТЭР'|'МР*'|'Суммарный объем'||||||
1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|
530|'05_000530'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||256,629729|242,07|28,3|'р'|28,3|'р'|27,23|'р'|28,3|'р'|16,98|'р'|0||0||0||0||21,59|'р'|26,71|'р'|26,71|'р'|204,12|||'зависимая'|1||1
531|'05_000531'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
532|'05_000532'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
533|'05_000533'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
534|'05_000534'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||156,428034|202,37|23,96|'р'|23,96|'р'|23,06|'р'|23,96|'р'|23,96|'р'|0||0||0||0||14,46|'р'|17,33|'р'|17,33|'р'|168,02|||'зависимая'|1||1
535|'05_000535'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
536|'05_000536'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||156,548034|203,68|23,39|'р'|23,96|'р'|23,06|'р'|23,96|'р'|23,96|'р'|0||0||0||0||14,24|'р'|17,1|'р'|17,1|'р'|166,77|||'зависимая'|1||1
537|'05_000537'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||191,738034|204,74|48,34|'Д'|29,09|'Д'|38,07|'Д'|23,95|'Д'|5,23|'Д'|0||0||0||0||26,88|'Д'|26,8|'Д'|34,97|'Д'|233,33|||'зависимая'|0||1
538|'05_000538'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
539|'05_000539'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||156,448034|196,87|23,27|'р'|22,85|'р'|22,21|'р'|23,27|'р'|23,27|'р'|0||0||0||0||14,44|'р'|17,31|'р'|17,31|'р'|163,93|||'зависимая'|0||1
540|'05_000540'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||156,818034|199,62|23,39|'р'|23,39|'р'|22,51|'р'|23,39|'р'|23,39|'р'|0||0||0||0||18,95|'р'|22,01|'р'|22,01|'р'|179,04|||'зависимая'|0||1
541|'05_000541'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||155,198034|200,16|23,76|'р'|23,76|'р'|22,68|'р'|23,76|'р'|23,76|'р'|0||0||0||0||14,4|'р'|17,27|'р'|17,27|'р'|166,66|||'зависимая'|1||1
542|'05_000542'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||208,322|232,07|55,42|'Д'|31,71|'Д'|39,76|'Д'|26,3|'Д'|5,45|'Д'|0||0||0||0||30,34|'Д'|27,13|'Д'|35,35|'Д'|251,46|||'зависимая'|0||1
543|'05_000543'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'закрытая'||||'нет'|||||||190,808034|190,72|48,82|'Д'|26,97|'Д'|77,81|'Д'|10,67|'Д'|4,22|'Д'|0||0||0||0||18,86|'Д'|25,68|'Д'|33,31|'Д'|246,34|||'зависимая'|1||1
544|'05_000544'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
545|'05_000545'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
546|'05_000546'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
547|'05_000547'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'закрытая'||||'нет'|||||||215,35|232,53|55,14|'Д'|31,7|'Д'|39,7|'Д'|26,3|'Д'|5,4|'Д'|0||0||0||0||30,4|'Д'|27,2|'Д'|35,3|'Д'|251,14|||'зависимая'|1||1
548|'05_000548'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||156,328034|204,47|24,18|'р'|24,18|'р'|23,04|'р'|24,18|'р'|24,18|'р'|0||0||0||0||18,8|'р'|21,85|'р'|21,85|'р'|182,26|||'зависимая'|0||1
549|'05_000549'||||'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||1
550|'05_000550'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||156,418034|202,24|28,74|'р'|23,29|'р'|22,64|'р'|23,72|'р'|23,72|'р'|0||0||0||0||14,16|'р'|17,3|'р'|17,3|'р'|170,87|||'зависимая'|0||1
551|'05_000551'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||191,24|224,49|53,58|'Д'|33,11|'Д'|41,16|'Д'|29,6|'Д'|5,93|'Д'|0||0||0||0||27,93|'Д'|25,75|'Д'|35,18|'Д'|252,24|||'зависимая'|0||1
552|'05_000552'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||402,5542|369,37|101,55|'Д'|53,616|'Д'|92,66|'Д'|58,4|'Д'|10,06|'Д'|0||0||0||0||49,4|'Д'|53,38|'Д'|69,82|'Д'|488,89|||'зависимая'|1||1
553|'05_000553'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|2|'открытая'||||'да'|||||||1847,6006|1921,27|427,73|'Д'|197,238|'Д'|339,05|'Д'|223,53|'Д'|224,45|'Дср'|0||0||0||0||185,31|'Д'|190,18|'Д'|273,78|'Д'|2061,27|||'зависимая'|2||1
554|'05_000554'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'закрытая'||||'нет'|||||||504,65|418,44|116,43|'Д'|71,98|'Д'|94,45|'Д'|45,65|'Д'|19,73|'Д'|0||0||0||0||58,74|'Д'|56,09|'Д'|78,72|'Д'|541,79|||'зависимая'|1||1
555|'05_000555'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'закрытая'||||'нет'|||||||397,78337|591,59|99,44|'Д'|69,97|'Дср'|91,68|'Д'|52,29|'Д'|10,53|'Д'|0||0||0||0||59,31|'Д'|48,02|'Д'|81,42|'Д'|512,66|||'зависимая'|1||1
556|'05_000556'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'закрытая'||||'нет'|||||||451,41337|450,61|116,78|'Д'|72,26|'Д'|83,79|'Д'|61,22|'Д'|17,02|'Д'|0||0||0||0||64,74|'Д'|58,83|'Д'|72,63|'Д'|547,27|||'зависимая'|1||1
557|'05_000557'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||732,7365|788,4|142,59|'Д'|81,51|'Д'|139,54|'Д'|70,51|'Д'|23,95|'Д'|0||0||0||0||90,79|'Д'|82,15|'Д'|112,66|'Д'|743,7|||'зависимая'|1||1
558|'05_000558'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||694,51012|568,04|72,58|'Дср'|72,648|'Дср'|72,894|'Дср'|73,338|'Дср'|70,86|'Дср'|0||0||0||0||73,63|'Д'|74,01|'Д'|106,14|'Д'|616,1|||'зависимая'|1||1
559|'05_000559'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||784,829|774,55|157,75|'Д'|87,084|'Д'|153,27|'Д'|93,9|'Д'|16,63|'Д'|0||0||0||0||99,4|'Д'|93,24|'Д'|123,65|'Д'|824,92|||'зависимая'|1||1
560|'05_000560'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||695,12132|684,51|74,45|'Дср'|74,748|'Дср'|73,344|'Д'|74,346|'Дср'|72,12|'Дср'|0||0||0||0||71,97|'Д'|79,6|'Д'|120,2|'Д'|640,78|||'зависимая'|1||1
561|'05_000561'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||689,538391|664,34|72,35|'Дср'|70,794|'Дср'|69,798|'Дср'|71,568|'Дср'|68,652|'Дср'|0||0||0||0||86,18|'Д'|85,91|'Д'|130,25|'Д'|655,5|||'зависимая'|1||1
562|'05_000562'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||839,612183|771,6|75,082|'Д'|73,17|'Дср'|75,684|'Дср'|73,194|'Дср'|72,282|'Дср'|0||0||0||0||98,84|'Д'|97,4|'Д'|134,35|'Д'|700|||'зависимая'|1||1
563|'05_000563'|'"ОАО ""ТГК-1"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||844,440669|740,05|71,16|'Дср'|69,078|'Дср'|68,838|'Дср'|69,144|'Дср'|69,294|'Дср'|0||0||0||0||90,53|'Д'|95,25|'Д'|128,36|'Д'|661,65|||'зависимая'|1||1
564|'05_000564'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||156,578034|204,77|24,06|'р'|24,06|'р'|22,92|'р'|24,06|'р'|24,06|'р'|0||0||0||0||18,89|'р'|21,95|'р'|21,95|'р'|181,95|||'зависимая'|1||1
565|'05_000565'|'"ОАО ""ТГК-1"""'|'ИТП'|'закрытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|0|'закрытая'||||'нет'|||||||155,408034|204,21|24,24|'р'|24,24|'р'|23,59|'р'|24,24|'р'|24,24|'р'|0||0||0||0||14,36|'р'|17,22|'р'|17,22|'р'|169,35|||'зависимая'|1||1
566|'05_000566'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||452,1708|614,03|200,01|'Д'|125,97|'Д'|96,04|'Д'|61,686|'Д'|40,23|'Д'|0||0||0||0||41,37|'Д'|57,09|'Д'|82,04|'Д'|704,44|||'зависимая'|1||1
567|'05_000567'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||645,1684|600,05|128,26|'Д'|108,08|'Д'|109,76|'Д'|71,91|'Д'|47,058|'Д'|0||0||0||0||42,58|'Д'|61,22|'Д'|93,12|'Д'|661,99|||'зависимая'|1||1
568|'05_000568'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||486,7008|459,48|94,81|'Д'|84|'Д'|83,16|'Д'|49,944|'Д'|30,678|'Д'|0||0||0||0||47,19|'Д'|60,91|'Д'|80,86|'Д'|531,55|||'зависимая'|1||1
569|'05_000569'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||450,716|408,46|76,65|'Д'|63,44|'Д'|59,82|'Д'|36,93|'Д'|23,418|'Д'|0||0||0||0||33,45|'Д'|48,07|'Д'|67,87|'Д'|409,65|||'зависимая'|1||1
570|'05_000570'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||494,5662|473,54|97,4|'Д'|85,54|'Д'|83,4|'Д'|50,622|'Д'|32,148|'Д'|0||0||0||0||36,98|'Д'|55,84|'Д'|78,34|'Д'|520,27|||'зависимая'|1||1
571|'05_000571'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||441,7778|449,07|95,52|'Д'|85,63|'Д'|83,08|'Д'|51,252|'Д'|32,928|'Д'|0||0||0||0||23,27|'Д'|46,16|'Д'|63,58|'Д'|481,42|||'зависимая'|1||1
572|'05_000572'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||456,0114|384,2|75,08|'Д'|63,97|'Д'|60,88|'Д'|39,492|'Д'|26,61|'Д'|0||0||0||0||37,74|'Д'|51,6|'Д'|70,24|'Д'|425,61|||'зависимая'|1||1
573|'05_000573'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||488,6978|420,76|113,33|'Д'|96,56|'Д'|89,21|'Д'|54,576|'Д'|33,768|'Д'|0||0||0||0||49,22|'Д'|61,9|'Д'|87,35|'Д'|585,91|||'зависимая'|1||1
574|'05_000574'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||488,8512|459,57|112,85|'Д'|97,99|'Д'|98,56|'Д'|54,576|'Д'|32,694|'Д'|0||0||0||0||39,86|'Д'|57,76|'Д'|81,83|'Д'|576,12|||'зависимая'|1||1
575|'05_000575'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||483,012|419,6|84,65|'Д'|71,88|'Д'|71,51|'Д'|45,162|'Д'|30,198|'Д'|0||0||0||0||32,25|'Д'|46,6|'Д'|62,07|'Д'|444,32|||'зависимая'|1||1
576|'05_000576'|'"ГУП ""ТЭК СПб"""'|'ИТП'|'открытая'|'"ООО ""Жилкомсервис № 1 Кировского района"""'|'Отопление'|'Гкал'|1|'открытая'||||'да'|||||||651,4934|626,86|110,11|'Д'|102,44|'Д'|105,58|'Д'|67,452|'Д'|45,438|'Д'|0||0||0||0||45,69|'Д'|73,63|'Д'|88,01|'Д'|638,35|||'зависимая'|1||1
577|'05_000577'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'да'|||||||496,86|389,82|64,34|'Д'|46,31|'Д'|67,23|'Д'|41,91|'Д'|20,71|'Д'|13,77|'Д'|7|'Д'|9,28|'Д'|11,65|'Д'|41,88|'Д'|31,68|'Д'|49,92|'Д'|405,68|0,2|||||2
578|'05_000578'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||542,58|552,22|63,96|'Д'|63,96|'Д'|63,96|'Д'|63,96|'Д'|63,96|'Д'||'Д'||'Д'||'Д'|7,98|'Д'|60,51|'Д'|62,55|'Д'|60,51|'Д'|511,35|0,256|||||2
579|'05_000579'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'да'|||||||1090,58|753,4|93,06|'Д'|89,04|'Д'|129,25|'Д'|81,31|'Д'|41,04|'Д'||'Д'||'Д'|18,46|'Д'|22,61|'Д'|95,68|'Д'|81,09|'Д'|110,82|'Д'|762,36|0,4|||||2
580|'05_000580'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||1460,64|993,7|136,44|'Д'|136,62|'Д'|136,62|'Д'|135,3|'Д'|136,62|'Д'||'Д'||'Д'||'Д'||'Д'|126,82|'Д'|126,4|'Д'|126,82|'Д'|1061,64|0,478|||||2
581|'05_000581'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||'2-трубная'||||'да'|||||||1438,04|1437,52|135,27|'Д'|136,36|'Д'|134,98|'Д'|136,18|'Д'|134,62|'Д'|40,31|'Д'|35,59|'Д'|37,01|'Д'|37,36|'Д'|129,84|'Д'|129,38|'Д'|130,82|'Д'|1217,72|0,6||'зависимая'|||2
582|'05_000582'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||616,24|615,8|61,47|'Д'|61,39|'Д'|60,91|'Д'|61,23|'Д'|62,31|'Д'|16,97|'Д'|16,65|'Д'|16,79|'Д'|16,34|'Д'|61,22|'Д'|64,19|'Д'|75,69|'Д'|575,16|0,25||'зависимая'|||2
583|'05_000583'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'да'|||||||599,24|548,79|87,26|'Д'|61,64|'Д'|76,06|'Д'|46,62|'Д'|17,15|'Д'|6,07|'Д'|4,78|'Д'|5,86|'Д'|7,64|'Д'|56,47|'Д'|48,96|'Д'|60,74|'Д'|479,25|0,25|||||2
584|'05_000584'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||1294,9|1144,39|188,02|'Д'|126,64|'Д'|190,04|'Д'|103,81|'Д'|38,18|'Д'|16,63|'Д'|12,8|'Д'|15,11|'Д'|22,13|'Д'|113,51|'Д'|112,26|'Д'|136,64|'Д'|1075,77|0,511||'зависимая'|||2
585|'05_000585'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||1019,14|844,8|130,04|'Д'|92,03|'Д'|122,74|'Д'|84,99|'Д'|38,86|'Д'|20,03|'Д'|11,11|'Д'|15,11|'Д'|20,64|'Д'|87,48|'Д'|84,19|'Д'|103,68|'Д'|810,9|0,39||'зависимая'|||2
586|'05_000586'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||599,24|592,2|51,9|'Д'|52,98|'Д'|52,87|'Д'|51,69|'Д'|51,68|'Д'|12,89|'Д'|14,51|'Д'|12,71|'Д'|14,37|'Д'|48,95|'Д'|51,99|'Д'|61,44|'Д'|477,98|0,25||'зависимая'|||2
587|'05_000587'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||1359,52|1226,09|186,13|'Д'|144,47|'Д'|181,66|'Д'|115,6|'Д'|54,07|'Д'|26,99|'Д'|19,06|'Д'|17,05|'Д'|28,28|'Д'|119,31|'Д'|109,06|'Д'|139,56|'Д'|1141,24|0,6||'зависимая'|||2
588|'05_000588'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||517,72|635,38|80,75|'Д'|80,75|'Д'|80,75|'Д'|80,75|'Д'|80,75|'Д'||'Д'||'Д'||'Д'||'Д'|77,48|'Д'|77,52|'Д'|78|'Д'|636,75|0,24|||||2
589|'05_000589'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||378,3|522,68|60,12|'Д'|60,12|'Д'|60,12|'Д'|60,12|'Д'|60,12|'Д'||'Д'||'Д'||'Д'|5,54|'Д'|57,57|'Д'|57,53|'Д'|57,96|'Д'|479,2|0,17|||||2
590|'05_000590'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'|||||||1500,88|1944,49|227,55|'Д'|208,59|'Д'|227,55|'Д'|227,55|'Д'|227,55|'Д'||'Д'||'Д'||'Д'|6,92|'Д'|212,66|'Д'|217,63|'Д'|217,63|'Д'|1773,63|0,696|||||2
591|'05_000591'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||||73,98|'Д'|67,82|'Д'|73,98|'Д'|73,98|'Д'|73,98|'Д'||'Д'|4,2|'Д'||'Д'|9,75|'Д'|70,61|'Д'|72,26|'Д'|72,26|'Д'|592,82|0,238|||||2
592|'05_000592'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|||||'нет'|||||||483,18|474,98|57,16|'Д'|52,4|'Д'|57,16|'Д'|57,16|'Д'|57,16|'Д'||'Д'|6,1|'Д'||'Д'||'Д'|52,27|'Д'|53,49|'Д'|53,49|'Д'|446,39|0,22|||||2
593|'05_000593'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'|||||||223,8|205,9|28,34|'Д'|30,6|'Д'|37,7|'Д'|19,5|'Д'|8,6|'Д'||'Д'||'Д'||'Д'|3,13|'Д'|19,6|'Д'|19,7|'Д'|24,16|'Д'|191,33|0,088|||||2
594|'05_000594'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'нет'|||||||16010,38|1441,12|134,93|'Д'|124,82|'Д'|134,96|'Д'|133,76|'Д'|131,74|'Д'|25,29|'Д'|30,98|'Д'|24,43|'Д'|24,74|'Д'|116,36|'Д'|116,52|'Д'|116,12|'Д'|1114,65|0,637||'зависимая'|||2
595|'05_000595'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||'2-трубная'||||'нет'||||||||468,48|48,2|'Д'|41,03|'Д'|45,12|'Д'|44,64|'Д'|45,03|'Д'|11,2|'Д'|11,8|'Д'|12,58|'Д'|12,38|'Д'|45,52|'Д'|35,07|'Д'|42,95|'Д'|395,52|0,08||'зависимая'|||2
596|'05_000596'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'|||||||355,32|348,77|37,77|'Д'|48,75|'Д'|60,05|'Д'|30,92|'Д'|12,6|'Д'|5,65|'Д'|4,18|'Д'|5,11|'Д'|14,08|'Д'|29,7|'Д'|30,29|'Д'|38,11|'Д'|317,21|0,133|||||2
597|'05_000597'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||||||'нет'|||||||256,24|247,97|41,62|'Д'|35,12|'Д'|43,32|'Д'|22,31|'Д'|9,28|'Д'|2,9|'Д'|2,21|'Д'|2,58|'Д'|9,37|'Д'|21,78|'Д'|22,03|'Д'|27,55|'Д'|240,07|0,088|||||2
598|'05_000598'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'||'2-трубная'||||'нет'||||||||212,23|19,27|'Д'|17,89|'Д'|19,33|'Д'|19,83|'Д'|19,66|'Д'|3,68|'Д'|4,46|'Д'|4,99|'Д'|4,76|'Д'|20,49|'Д'|37,4|'Д'|45,39|'Д'|217,15|0,083||'зависимая'|||2
599|'05_000599'|'"ОАО ""ТГК-1"""'|||'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|||||||||||||||||||||||||||||||||||||||||||||2
600|'05_000600'|'"ОАО ""ТГК-1"""'||'открытая'|'"ООО ""Жилкомсервис № 2 Кировского района"""'|'Отопление'|'Гкал'|1|'2-трубная'||||'да'|||||||207,16|358,9|18,68|'Д'|28,42|'Д'|35,02|'Д'|18|'Д'|7,43|'Д'|3,3|'Д'|2,41|'Д'|15,73|'Д'|8,17|'Д'|17,38|'Д'|17,66|'Д'|22,22|'Д'|194,42|0,07||'зависимая'|||2
