1||3|||6|||9||11|12||||||||20|21|22|23||25||27||29||31||33||35||37||39||41||43||45||47||||51|
41|'09_000041'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|133|3.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'|||92.0165|294.06|'Д'|271.73|'Д'|266.37|'Д'|208.9|'Д'|123.54|'Д'|29.05|'Д'|23.54|'Д'|31.44|'Д'|35.3|'Д'|159.8|'Д'|171.84|'Д'|224.76|'Д'|1840.33|3.95646|'95-70'|'зависимая'|0|'отсутствует'
42|'09_000042'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|89|3.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||1261.02|1315.745|181.6|'Д'|165.82|'Д'|160.23|'Д'|119.48|'Д'|71.6|'Д'|17.54|'Д'|12.56|'Д'|49.41|'Д'|3.95|'Д'|89.91|'Д'|98.26|'Д'|124.14|'Д'|1094.5|0.44502|'95-70'|'зависимая'|1|'отсутствует'
43|'09_000043'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|57|3.5|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||731.15|764.968|112.1|'Д'|101.86|'Д'|99.86|'Д'|72.46|'Д'|43.16|'Д'|11.93|'Д'|8.41|'Д'|12.33|'Д'|12.64|'Д'|57.25|'Д'|62.07|'Д'|82.29|'Д'|676.36|0.27534|'95-70'|'зависимая'|1|'отсутствует'
44|'09_000044'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|76|3.2|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||827.61|872.993|141.09|'Д'|156.12|'Д'|148.34|'Д'|93.03|'Д'|52.9|'Д'|18.52|'Д'|10.05|'Д'|14.18|'Д'|17.85|'Д'|72.06|'Д'|78.99|'Д'|104.53|'Д'|907.66|0.35079|'95-70'|'зависимая'|1|'отсутствует'
45|'09_000045'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|57|3.7|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||858.26|904.1525|147.77|'Д'|135.05|'Д'|130.47|'Д'|97.57|'Д'|58.58|'Д'|16.08|'Д'|10.97|'Д'|16.53|'Д'|19.17|'Д'|77.79|'Д'|86.59|'Д'|121.28|'Д'|917.85|0.39109|'95-70'|'зависимая'|1|'отсутствует'
46|'09_000046'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|2|'центральная'|0|0|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||2067.15|2170.2025|340.39|'Д'|308.55|'Д'|292.89|'Д'|238.33|'Д'|134.84|'Д'|30.42|'Д'|21.23|'Д'|33.58|'Д'|45.2|'Д'|168.96|'Д'|197.3|'Д'|249.36|'Д'|2061.05|0.75147|'95-70'|'зависимая'|1|'отсутствует'
47|'09_000047'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|76|3.2|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||789.06|829.2675|134.47|'Д'|123.12|'Д'|114.87|'Д'|92.23|'Д'|53.32|'Д'|12.64|'Д'|8.01|'Д'|11.93|'Д'|14.79|'Д'|68.64|'Д'|73.99|'Д'|96.14|'Д'|804.15|0.27472|'95-70'|'зависимая'|1|'отсутствует'
48|'09_000048'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|76|3.2|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||102.94|106.6725|9.09|'Д'|9.12|'Д'|8.97|'Д'|8.96|'Д'|4.54|'Д'|1.32|'Д'|1.56|'Д'|1.91|'Д'|2.5|'Д'|8.66|'Д'|8.97|'Д'|9.05|'Д'|74.65|0.03839|'95-70'|'зависимая'|0|'отсутствует'
49|'09_000049'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|1|'центральная'|0|0|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||888.71|930.71|132.44|'Д'|122.32|'Д'|129.75|'Д'|90.35|'Д'|55.83|'Д'|14.72|'Д'|10.74|'Д'|13.61|'Д'|17.23|'Д'|70.02|'Д'|80.16|'Д'|102.83|'Д'|840|0.383582|'95-70'|'зависимая'|1|'отсутствует'
50|'09_000050'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'ООО ЖКС Кронштадтского района'|'отопление'|'Гкал'|0|'центральная'|76|4.4|'150/70'|'да'|'нет'|'нет'|'нет'|'элеватор'|'нет'||428.85|452.252|75.52|'Д'|68.88|'Д'|66.68|'Д'|49.53|'Д'|29.94|'Д'|8.32|'Д'|5.82|'Д'|8.66|'Д'|9.66|'Д'|39.32|'Д'|44|'Д'|61.71|'Д'|468.04|0.20129|'95-70'|'зависимая'|0|'отсутствует'
