48|'Пушкинский'|'Пушкин'|'ГУММОЛОСАРЫ ЖЕЛЕЗНОДОРОЖНАЯ'|37|||160048|'орг-ия с гос. участием'|'аварийный'|||1956|'другое'|1|0||5|161.7|161.7|161.7||'нет'||'нет'|||'нет'||'нет'|'нет'||||||
49|'Пушкинский'|'Пушкин'|'ГУСАРСКАЯ'|4|12||160049|'орг-ия с гос. участием'||||2007|'другое'|5|0|2|60|3715.3|3239.2|3239.2||'да'||'да'|||'нет'||'нет'|'да'||||||
50|'Пушкинский'|'Пушкин'|'ГУСАРСКАЯ'|4|13||160050|'орг-ия с гос. участием'||||2007|'другое'|5|0|2|60|3718.4|3243.6|3243.6||'да'||'да'|||'нет'||'нет'|'да'||||||
51|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|2|||160051|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|3|36|1620.6|1457.6|1457.6||'да'||'нет'|||'да'||'да'|'нет'||||||
52|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|'2а'|||160052|'орг-ия с гос. участием'||||1964|'кирпичные'|4|0|2|32|1413.83|1285.83|1285.83||'да'||'нет'|||'да'||'да'|'нет'||||||
53|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|4|||160053|'орг-ия с гос. участием'||||1959|'кирпичные'|3|0|3|36|1640.69|1467.69|1467.69||'да'||'нет'|||'да'||'да'|'нет'||||||
54|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|8|||160054|'орг-ия с гос. участием'||||1958|'кирпичные'|3|0|2|18|1240.99|1141.99|1141.99||'да'||'нет'|||'да'||'да'|'нет'||||||
55|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|8|3||160055|'орг-ия с гос. участием'|||||||0||2|||||'да'||'нет'|||'нет'||'нет'|'нет'||||||
56|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|10|||160056|'орг-ия с гос. участием'||||1917|'кирпичные'|3|0|1|9|707.06|653.06|653.06||'да'||'нет'|||'да'||'да'|'нет'||||||
57|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|12|||160057|'орг-ия с гос. участием'||||1917|'кирпичные'|3|0|1|15|775.02|725.02|725.02||'да'||'нет'|||'да'||'да'|'нет'||||||
58|'Пушкинский'|'Пушкин'|'ЖЕЛЕЗНОДОРОЖНАЯ'|14|||160058|'орг-ия с гос. участием'||||1961|'кирпичные'|4|0|4|64|3041.52|2742.52|2742.52||'да'||'нет'|||'да'||'да'|'нет'||||||
59|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|3|||160059|'орг-ия с гос. участием'||||1958|'кирпичные'|3|0|3|33|1705.87|1615.87|1615.87||'да'||'нет'|||'да'||'да'|'нет'||||||
60|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|'3а'|||160060|'орг-ия с гос. участием'|'сцепка'|||1959|'кирпичные'|3|0|2|24|1067.68|941.68|941.68||'да'||'нет'|||'да'||'да'|'нет'||||||
61|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|'3б'|||160061|'орг-ия с гос. участием'|'сцепка'|||1960|'кирпичные'|4|0|2|32|1435.41|1282.41|1282.41||'да'||'нет'|||'да'||'да'|'нет'||||||
62|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|4|||160062|'орг-ия с гос. участием'||||1958|'кирпичные'|3|0|2|24|1274.75|1174.75|1174.75||'да'||'нет'|||'да'||'да'|'нет'||||||
63|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|6|||160063|'орг-ия с гос. участием'||||1982|'кирпичные'|4|0|5|60|3220.4|2912.4|2912.4||'да'||'нет'|||'да'||'да'|'нет'||||||
64|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|7|||160064|'орг-ия с гос. участием'||||1917|'кирпичные'|2|0|2|9|613.28|561.28|561.28||'да'||'нет'|||'да'||'да'|'нет'||||||
65|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|8|||160065|'орг-ия с гос. участием'||||1955|'кирпичные'|3|0|2|12|646.4|573.4|573.4||'да'||'нет'|||'да'||'да'|'нет'||||||
66|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|9|||160066|'орг-ия с гос. участием'||||1917|'кирпичные'|3|0|1|12|825.05|772.05|772.05||'да'||'нет'|||'да'||'да'|'нет'||||||
67|'Пушкинский'|'Пушкин'|'ЗАХАРЖЕВСКАЯ'|11|||160067|'орг-ия с гос. участием'||||1917|'кирпичные'|3|0|2|24|1349.4|1243.4|1243.4||'да'||'нет'|||'да'||'да'|'нет'||||||
68|'Пушкинский'|'Пушкин'|'КАДЕТСКИЙ БУЛЬВАР'|6|||160068|'орг-ия с гос. участием'||||1917|'кирпичные'|4|0|2|24|1404.73|1270.73|1270.73||'да'||'нет'|||'да'||'да'|'нет'||||||
